frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	11892.90998	23165.16002	30877.24561	34161.74607	37232.96446	29188.61799	40936.88409	34926.49126	31290.0848	19219.58895	28927.55777	28945.531	32274.59502	21928.04047	40084.4912	32711.28307	37700.03584	13926.31261	13297.15253	23933.34998	30908.58584	34927.45159	36983.57044	30397.9502	40878.29924	34403.65086	28846.31395	31097.15651	38003.13823	32282.3565	35706.05781	15633.70006	16322.29114	20476.01225	16969.4066	17743.82047	16930.33111	19333.96065	33239.34812	32136.76431	31554.1518	34314.21628	28910.51065	33664.8138	29817.69227	33632.59616	30728.56621	30291.90232	35170.08924	32794.58906	34682.16784	33373.34374	29582.75381	27917.26223	33704.19072	36886.26131	33883.39862	33167.18507	29663.02857	35360.10605	29420.11649	32106.39665	34409.2617	34043.8739	30736.53835	28167.37697	32018.32883	30657.78091	36297.04544	30749.09618	35204.16179	33557.20307	33728.64983	32488.17521	31572.34931	33045.38759	28394.38119	32963.9723	31408.00262	32995.70177	32307.47858	32220.69332	34154.94144	31548.32976	34632.37792	33200.65605	28810.99437	28819.24021	33659.2968	35664.26848	34108.76982	33537.07249	29879.81893	35436.56883	31482.71648	31581.40508	32863.66873	34685.39347	31356.40592	28058.76902	32840.86183	31567.1956	36766.6536	29496.40354	34887.39942	33621.83305	28373.75863	24280.60488	27832.03167	31618.78422	31697.62277	26241.30372	27213.66768	29248.77231	23121.23966	28804.017	28742.2613	28417.10952	28574.50404	28317.99827	29218.23507	28023.70447	29178.36923	31957.34307	27532.81985	26259.5934	28608.78666	26363.15227	27689.47776	26545.78567	26126.88348	28845.25374	28001.84429	27449.56832	28996.05219	27848.65868	37254.64515	30481.63588	31027.56669	29411.83937	25452.99857	23102.43941	27044.21646	32488.91878	31276.32878	27240.66777	27682.52269	28506.34049	24325.59104	29590.85201	28754.91487	29387.14754	29094.52889	30471.24955	28677.66723	26276.77283	27726.20075	32355.13547	28698.50908	27556.42386	28791.41972	24795.43366	26732.68487	26282.1099	23992.4931	30172.48356	28564.56613	27889.42734	29720.68899	26784.886	36248.31797	30420.44209	30358.37567	28890.35454	20233.67149	20188.56332
600	900	10845.63022	20988.02351	27300.24893	28268.28056	32762.48758	24956.97065	34551.12104	32202.4967	26685.23555	16962.15535	25855.48789	25623.97231	28619.74916	19314.84728	33798.86027	29638.0147	29868.1199	13182.88341	12284.36454	21455.42514	27330.04762	28823.95731	31783.6835	25753.2385	34042.69662	31450.3438	25490.88361	27851.91662	30904.58087	29117.00134	30341.3625	14642.15566	15413.99236	19144.96119	15392.07776	15679.07026	15644.54086	18215.0088	27472.65606	27063.70228	26088.71936	27780.37027	24684.24067	28318.77507	24530.91292	28201.50455	25385.68491	24653.02574	29135.1128	26452.0494	29029.13253	27959.99834	25440.85603	23061.6619	27625.51151	29425.68601	27759.45792	26307.89315	24227.78436	28524.49098	24020.59652	26096.14431	28897.33552	27784.50815	25301.14343	23113.70805	26500.56078	25071.21516	29442.17997	26806.88893	28255.4801	28437.91129	27404.79515	26660.13127	25678.30119	26875.13139	24041.30844	28207.11817	25784.09579	27605.8996	26349.96985	26319.08189	27971.797	25220.09455	28672.18652	27491.469	24846.41635	24182.80268	27593.59494	28608.5818	27708.99389	26780.75263	24053.11225	28565.36248	25885.69777	25929.00982	28152.18636	28390.35655	25769.88568	22887.976	27171.98721	25998.90747	29872.58561	26076.1711	27347.10255	28641.18755	24897.47899	22154.43677	24460.09909	26784.64652	28288.2485	23572.72296	23568.34097	26183.012	21326.70083	24537.15084	25610.60722	23874.487	25733.25977	25312.39997	26231.55286	24035.24234	25590.92441	28372.73473	25134.03718	22155.48533	24561.63544	23375.24042	24059.98977	23360.35211	24333.44577	25521.33072	25160.41207	23584.73496	25292.4364	24176.83631	31904.38966	28118.54409	26413.44939	26861.78844	22935.17321	21539.97179	23939.56145	27247.37834	27685.64268	24499.68718	24295.76809	25638.4471	22187.06134	25211.91719	25949.55544	24558.59092	25581.77926	26483.3009	25443.93142	23405.93659	24612.99575	28504.00552	25633.5876	23508.14719	24574.00896	22320.93715	23974.05136	23140.56827	22433.61492	26607.2663	25314.61704	23834.56044	25946.46337	23967.37135	30628.45412	27096.17322	25709.60317	26049.88661	19536.04085	19514.49633
900	1200	10080.68694	19183.39951	23679.0125	21802.21808	27151.08182	20666.97215	27884.02029	27892.52733	21472.40062	14019.15761	22265.97657	22233.16421	24517.6305	15727.43331	26514.09777	24880.56595	25937.96467	11815.69461	11297.49201	19001.79952	23709.85873	22293.57337	25997.55904	20997.90916	27708.92673	27303.59862	21955.71511	23531.05444	25296.93043	24585.64092	27001.15488	13924.81088	11758.90419	17901.79015	13953.86871	14224.44575	13881.28117	17463.84	21558.49117	21367.63884	20912.9935	21269.33168	20434.96879	22807.17128	19508.13335	22357.10775	20418.304	19523.21867	22954.65836	20647.91386	22794.58249	21911.80573	21286.53354	18010.59586	21695.50184	22161.70791	21748.87638	20570.42836	19251.27928	22764.47571	19015.02186	20467.8237	22787.9181	22052.19351	20230.0699	18469.5623	21383.3893	19898.60224	22161.15276	22351.16237	21593.36335	23329.71558	22632.49642	21608.92126	20125.15026	20689.59332	19747.83572	22269.87843	20604.2404	22391.75318	20631.77215	20735.20443	22384.05056	19905.71351	22723.70829	21706.48286	20625.90601	18713.04288	21233.39856	22230.9531	21898.85613	20792.34034	19033.22415	22517.63036	20422.70439	20182.35367	22593.18173	22170.06066	20498.89984	18356.25882	21680.95966	20428.76164	23153.22369	21888.01835	22140.82465	22913.36794	21008.10897	19466.40964	21338.135	21703.4189	23987.61062	21149.65368	19997.36473	22681.06905	18881.38149	20381.76892	23021.36567	19745.20469	22373.32133	21594.7649	22925.51238	20229.80834	21947.2327	23433.99898	21725.80023	18911.06215	20779.75311	19908.76127	20320.44119	20106.81659	21362.9703	22355.18845	21688.29578	20265.54659	21973.47219	20822.84616	25396.64491	24730.45728	21940.63636	23809.23904	20797.6232	19326.35388	20745.65515	21654.18103	23976.86245	21265.29505	20709.18555	22476.49485	19272.00276	21058.65151	22764.68451	20548.57283	22257.4086	22643.12992	21789.90685	19874.72015	21663.82306	24835.22795	22719.92136	19598.30158	20556.95315	19109.81762	20880.07521	19690.0196	20472.1535	23002.90067	21844.37708	20077.44785	22307.03352	20787.71126	25383.58066	23829.71659	22349.72413	22954.93188	18573.39228	18480.12201
1200	1500	9248.70231	17329.71574	20737.77637	17426.65095	22498.95557	16862.51314	23076.215	24746.67712	17892.09602	12374.86761	19540.54656	18803.68122	20651.5503	13884.64004	21202.8278	21997.0816	22630.17527	10699.52316	10326.38993	16705.07534	20820.16572	17832.58814	21510.70181	17507.43834	22976.63164	24406.80331	18538.31518	20317.73736	20215.89452	21004.37293	22825.15137	12631.73369	10294.5419	17580.33507	12813.39168	13465.21664	13328.91831	15610.25286	18086.52341	17871.15428	17503.34244	17523.5265	17474.21476	18873.71333	16251.96736	18275.50648	16733.62536	16165.50553	18845.94352	16680.07523	18614.82501	18047.41203	17586.80266	15046.57859	17769.53795	18019.18056	18075.98969	17308.19437	16054.21964	18290.22982	15676.91451	16963.9748	18798.43875	18269.72745	16708.11681	15353.68791	17566.45921	16489.37358	18366.34402	18582.9803	17896.97747	18992.45615	18487.79895	17641.3154	16836.65963	17204.29673	16739.16957	18467.05989	16977.99039	18464.62139	17240.96813	17113.26729	18307.94266	16207.74547	18813.97433	17674.45426	17222.74341	15715.99049	17359.10651	17803.60962	18121.41349	17287.94594	15705.60242	18445.40194	16948.94059	16902.39365	18702.64433	18246.06829	16814.66173	15205.76518	17824.69526	16820.97331	19007.47698	17902.83272	17630.05511	19133.18273	18897.92053	17943.34753	19248.5008	18519.5899	20865.24934	18945.6233	17859.65581	19752.83437	17353.4197	17744.43423	20335.57797	17006.93957	19491.37632	19339.12793	19533.35178	17468.50157	19328.6331	20117.22312	20227.11062	16879.1569	18113.30736	17858.92739	17669.44662	17856.87796	18730.17073	20105.23163	19442.81756	17675.54124	19468.26542	18408.1747	21756.97235	21582.95215	19915.60548	20991.0026	18455.13279	17462.40717	18737.07442	18550.02736	20145.20966	18813.10849	18336.06679	19910.10257	17953.3133	18286.2144	20377.25226	17449.29698	19553.67476	19780.09329	18505.90774	18135.9547	19151.47301	20807.14786	20155.91271	17257.71226	17775.48503	18040.54767	18561.37222	17763.49096	18522.49837	20306.44429	19579.25434	17526.71795	19790.23261	18621.72762	21870.17913	20843.23686	18831.04239	20250.09587	17657.85595	17565.13722
1500	1800	8547.71136	15100.21307	17967.25722	14346.86877	18687.04674	14597.64453	19227.3901	21147.91605	16110.24289	10784.77975	16849.14773	15649.07329	17695.0874	12008.91647	17334.98467	18865.42449	20414.03397	9654.40344	9528.47953	15042.70672	18383.21846	14595.90558	17977.94724	14694.31769	19053.77977	21056.10507	15978.8781	16735.85927	17551.46953	18701.35812	19812.24102	11136.8921	9253.32835	16103.28524	11618.236	12159.58246	12182.54594	14908.90538	15466.16805	15296.38081	14824.40233	14837.16209	15026.06054	15744.9316	13869.14575	15555.71722	14200.74161	13905.63419	15752.51828	14235.29124	15768.17906	15167.3722	14405.41958	12864.05078	15228.26794	15373.55665	15254.46871	14851.82683	13659.43483	15668.58676	13432.06054	14424.61919	15705.71682	15416.69632	14110.11266	13219.33648	14772.9358	13975.23674	15573.59011	15667.16153	14450.48088	16021.35253	15980.92854	15072.68419	14326.04632	14540.82782	14365.5392	15438.35471	14479.82459	15430.82197	14486.29977	14716.26785	15482.42144	13891.23759	15713.96046	14559.62952	14475.02099	13431.55894	14814.95028	15420.524	15405.92043	14539.27582	13167.96458	15469.49681	14385.8252	14011.83042	15951.95467	15452.34763	14288.90897	12967.37	14804.98394	14390.93659	15450.38602	15379.5454	14894.96039	16107.64652	16704.57493	16568.55431	17149.66372	16143.01783	17700.86615	16844.14311	15908.24297	17385.50471	15603.73948	15640.64785	18352.19335	14895.81434	17906.00548	17528.84402	15951.6884	15609.47627	17578.29877	17897.08	18138.84788	15370.57754	16090.19267	16495.53434	16087.3228	16023.18573	17355.5784	17964.51074	17328.76211	15917.28295	17232.57666	16490.28819	19155.65097	18476.29753	16937.51969	18675.29859	16789.05309	16147.42721	16935.11622	16281.33185	16599.97554	16797.13416	16172.41129	17711.28995	16430.04429	16477.04842	18211.25195	15569.35369	17496.44669	17238.35907	16260.18631	16369.78617	16953.34801	18862.13059	18428.21166	15462.11865	15460.08958	16228.8256	16837.20839	15938.84322	17314.51175	18259.50891	17675.78128	15649.07085	17191.8727	16842.99461	18758.30534	18425.4447	16950.66654	18160.39377	16471.01152	16534.623
1800	2100	7980.76817	14060.22328	15879.21876	12047.85544	15932.53161	12708.77961	16152.9408	18339.1458	12861.73473	9297.48411	14811.59557	14051.7057	14741.97603	10340.52232	14689.72656	15945.7208	17310.1461	9610.0387	8787.17326	13609.9466	16546.41215	12243.53514	15253.24706	12786.06108	15753.06728	18754.92227	14004.20818	14381.94396	13676.74333	15910.96159	15857.83037	11213.68108	6985.86463	15061.65471	11742.24943	11161.95724	10542.91715	13503.5398	13558.69136	12438.66047	12745.0106	12916.6839	12619.31679	13514.31893	12189.71565	13062.82417	12335.42264	12124.8813	13699.40688	12544.09513	13258.26038	12864.86264	12909.25647	10916.74249	12870.85404	12843.93449	13231.24504	13280.59306	11992.59935	13042.59129	11598.96396	12354.82503	13605.37256	13276.63485	12434.01119	11551.39146	12733.32015	11986.41383	13069.59247	13505.7416	13054.6413	13848.4798	13685.94962	13392.59217	12623.78149	12291.28706	12162.21544	13391.37712	12490.91914	13212.85219	12477.63965	12975.03081	13045.29015	11821.92451	13268.87108	12656.65637	12773.41274	11037.47765	12716.80089	12699.61068	13358.43963	12507.38006	11627.46903	13696.95831	12461.22247	12162.74266	13610.21046	13297.05416	12217.02365	11441.71206	12686.95078	12254.80152	12815.35485	13468.70068	12719.19576	13630.618	15637.5962	14805.01533	15633.53444	14450.80598	14814.02399	15220.58205	14250.75898	15708.7485	14538.2043	14023.80322	16820.23606	13614.88885	15744.91556	15598.46879	14566.82981	13849.20338	15574.59432	15747.25359	16259.93552	14277.13322	14624.18125	14053.04742	14110.2433	14312.31116	15848.76004	16314.13632	15790.12286	14424.32273	15474.56145	14633.33188	16734.66196	16682.74526	15057.65679	16378.36478	15324.94822	14353.02605	15337.11808	14021.02192	14187.99374	15124.19663	14624.51129	15766.07078	14881.08162	14768.54719	16027.15359	13744.82903	15500.03244	15543.21285	14284.05317	14354.92643	15863.44812	15664.89875	16719.33705	13688.74675	13957.56908	14729.4074	15026.033	14267.55316	15542.81778	16403.88929	15656.98203	14037.14473	15347.57104	15069.79378	15772.0124	16116.65232	14668.34546	15938.39455	15463.27363	15361.50855
2100	2400	7348.18255	12525.11373	14326.75282	10124.37392	13500.83274	11436.06603	14255.66491	16377.11815	11031.72159	8417.92561	12882.52325	11966.65832	12747.10119	9169.95821	11926.70028	13902.32964	14884.8733	8547.79394	7795.37313	12663.2983	14571.90932	10448.36832	13030.92921	11208.41593	13694.696	16202.73247	12384.6779	12843.57771	12103.68683	13854.51919	14007.86904	9377.96056	7139.1099	14536.98524	9743.23977	9918.47606	10230.48643	13124.39836	11752.49412	11349.56633	11717.63042	11242.63813	11057.74796	11833.7846	10714.60253	11271.35209	10914.8461	10816.81146	11608.45372	10360.83504	11599.51537	11312.92127	11030.9931	9490.22687	11378.82984	11034.15882	11649.01424	11392.34191	10705.68796	11817.08343	10361.91957	10928.75403	11356.52986	11819.82121	10855.39825	10012.18151	11142.3896	10618.09776	10881.25484	11742.53132	11043.49857	11911.77914	12272.92993	11503.12236	10904.48326	11100.55168	11268.80548	11683.28968	11011.78596	11537.98039	10832.95292	11234.58721	11506.55049	10454.16599	11828.05881	11038.20019	11135.52315	9862.84385	11064.22789	10943.62028	11586.29971	11205.27897	10058.81526	11982.25342	10967.05277	10524.72375	12263.07459	11690.2764	10860.60096	10216.83601	10909.70153	10839.75146	11228.85745	11860.04335	11117.76396	11878.58723	13915.44527	13836.29835	14450.64403	12785.0437	12742.06422	13990.72594	13036.28271	14068.23824	13101.81795	12927.97841	15186.75586	12097.50496	14270.60171	14055.6782	12576.20192	12591.47626	14330.98537	14462.21366	15080.91085	13030.03105	13220.09126	13433.40292	13048.27197	13151.81871	14160.7848	15038.97577	14527.25549	12980.13358	14090.21327	13302.54802	13793.7469	14941.70427	13488.94903	14635.1277	14222.91808	13780.44966	13913.19568	12845.06126	13432.48523	13883.13728	13440.96729	14182.94972	13534.21422	13587.31093	14540.39899	12270.50223	14334.39568	14165.16564	12778.66865	13385.97646	14340.21897	14227.386	14842.90967	12447.31383	12308.25239	13676.80236	13926.53727	13027.78502	15149.12889	15004.0515	14480.87426	12890.62772	13808.1009	13887.82811	14203.97199	14564.7916	12983.58398	14432.02737	14390.3401	14240.2903
2400	2700	6727.30052	11977.26047	12895.6512	9049.82991	11847.22521	9860.47233	12369.54573	14737.03721	9331.35631	7287.77835	11430.92291	10581.0013	11936.51333	7542.93547	10355.82939	12357.20171	14434.28095	7776.00347	7353.94033	11304.52921	13142.36845	9124.77242	11538.8413	10114.44234	12030.62267	13790.85853	10708.15281	11380.87522	11177.02005	12414.7663	12169.75381	9003.82395	6331.52152	12836.40525	9171.69839	9301.42913	9592.78215	12465.05581	10476.46254	10677.29461	10433.17128	10362.04699	10203.8906	10173.76808	9508.55447	9788.68608	9759.23612	9818.50906	10063.01756	9399.41204	10442.1486	10038.34228	9650.58352	8851.09725	9887.45883	9464.27152	10106.27009	10076.56087	9413.17756	10214.70031	9270.48266	9650.4442	10390.0302	10512.57793	9849.9687	9343.47172	10065.81649	9467.064	9335.69522	10069.95574	10189.98607	10377.75992	11151.51357	10431.91528	9921.53475	9304.09979	10198.34241	10016.15018	9859.2669	10313.46311	9673.50299	10093.7222	10105.06747	9144.56549	10365.01272	9595.31838	9486.33722	8901.90466	9856.61287	9369.01796	10142.53806	10137.36936	8886.84011	10691.23277	9725.53662	9398.55682	10518.95244	10399.2371	9573.08614	9227.63595	9658.24535	9541.20056	9460.74886	9844.64421	9768.81284	10192.64524	12515.90141	12778.28438	13236.94886	12002.17529	11978.91349	12694.27577	11892.71769	12574.7976	12304.79627	11565.68517	13419.90179	10930.30287	13231.65973	12698.46724	10973.99335	11567.41783	12851.22663	11499.27716	13437.94204	11552.6074	11835.4022	12152.75947	11914.92044	11944.13015	12933.56313	13983.43405	13306.11974	12263.30575	12730.75941	12163.28585	12670.96547	12873.0313	12551.29461	13150.35048	13087.87715	12296.13084	12716.1943	10846.2967	11906.07844	12601.47281	12178.10711	12916.8129	12860.20258	12180.62588	13514.8607	11010.11043	13158.05121	12597.92811	11077.12553	12101.29151	12914.54531	12703.56522	13745.51878	11494.05818	11469.13363	12436.73601	12809.12058	12119.73808	13166.06276	13909.10567	13010.68377	11875.844	12449.40533	12753.20319	12091.92785	11643.18679	12337.60058	13061.17859	13451.65637	13274.55021
2700	3000	6158.36779	10687.78017	11623.23853	7866.06171	10448.56009	8728.33866	10690.88811	12558.51842	8159.28265	6790.10521	10225.87891	9721.68877	9308.05769	6935.64751	9622.77681	10809.29053	11308.11197	6904.50655	6811.88158	10874.874	11803.77327	7996.75096	9926.04727	9123.98922	10612.62918	12285.93818	9766.2787	9045.61079	8617.6199	10293.56623	12890.77051	8278.16242	4608.64082	12444.29515	8280.4263	8641.09078	8737.33553	11011.17734	9374.11769	9659.29035	9312.47237	9241.81747	9159.14105	9230.17549	8935.5759	8949.8754	9006.31767	8887.51842	9253.53332	8647.60197	9647.93624	8764.42082	8910.3581	7865.87939	8895.91769	8703.95479	9313.82327	9154.08395	8443.68145	9793.65838	8400.44308	8806.06964	9371.94035	9474.29905	8822.12759	8603.11123	8952.06256	8521.00236	8304.04647	9029.79655	8853.87676	9171.95398	9734.01807	9408.53389	9286.71304	9027.19072	9264.2378	9178.01147	9062.0042	9052.63554	8802.73386	9219.24956	9065.29993	8396.34923	9429.37877	8529.67823	8626.55643	8346.59566	9009.47242	8536.49287	9518.66419	9341.71941	8211.81301	9482.03265	8752.8121	8554.80216	9486.2241	9593.9526	8656.38491	8313.1468	8657.66573	8574.6836	8299.44889	8959.29553	9004.0945	9161.26606	11046.25285	12263.4622	12413.8345	10737.1181	10291.10575	11976.98458	11096.75113	11523.9791	11403.5134	10408.68892	12587.76918	10388.52455	12636.85979	11756.49892	10256.97035	10504.11471	11972.00415	11230.74975	12363.34314	11037.7291	10659.76865	11051.44076	10771.52401	10985.5103	11699.16712	12796.95314	12272.28105	11159.89761	11784.66247	10938.24865	10590.20436	11315.66494	11533.54488	11895.55521	12104.98009	11844.35931	12290.18287	10527.52567	9946.95883	11737.68154	11489.92499	11638.34731	11523.80858	11434.66132	12048.79735	10153.32973	11886.68894	11401.69761	10323.51991	11430.82593	12295.45661	11522.38585	12825.12367	11070.56601	10535.23264	11209.93951	11655.35968	11117.32257	12479.595	13019.33571	12295.62773	10822.6748	11379.5218	11757.12302	10840.29622	10513.59219	11911.57405	12053.20327	12469.03894	12509.28069
3000	3300	5975.56198	9973.09164	10834.27538	7211.69123	9167.36713	8788.46598	9622.85466	10956.92416	7947.89126	6293.48615	9337.76394	8790.49583	8805.91944	6663.00393	8706.11236	9776.67074	11644.19425	6558.07031	6460.19698	9392.40236	10659.67353	7236.51756	8873.73187	8358.44723	9403.35373	11276.09904	8794.6661	8395.51862	8702.78083	9944.78661	11296.08516	7808.5493	5886.58798	11628.67194	8249.38983	7617.05994	7815.7193	11304.63557	8947.16182	8813.72354	8553.31546	8485.48698	8097.49147	8369.23553	7979.15117	7976.50787	8522.63897	8393.71811	8474.84327	7810.56794	8278.94641	8065.5237	7845.03524	7143.31047	8209.615	8246.83497	8334.80285	9052.70445	8009.4357	8329.96368	7844.24241	8117.09349	8369.16546	8672.85604	8208.74704	7882.0144	8279.10819	7831.827	7921.63238	8474.54974	8941.80493	8110.43188	9014.20647	8670.76084	8072.83687	8171.08551	9211.77612	8358.78265	8315.3613	8145.19737	8219.39226	8509.11577	8134.76104	7733.15465	8406.30241	7766.7422	8571.33725	7319.33392	8040.0074	7568.04375	8662.44969	8681.99756	7501.31122	8885.34833	8285.58812	7795.12201	8510.41605	8709.72809	7882.1105	7651.14493	8085.62857	8073.12646	7671.98251	8588.54693	8308.57705	8630.98035	10676.36894	11404.78193	11331.16328	10006.03037	9337.64028	10896.55683	10066.21978	10288.95909	10761.62497	9987.49973	11740.09927	9261.14736	11079.51665	10841.60381	9120.05338	9463.12509	10806.86601	10213.32922	11410.99988	10535.25793	10124.32784	9828.96082	10005.32603	10152.36439	11226.51138	11748.69618	11447.10569	10412.00651	10707.7672	10170.87477	10969.09319	10482.5061	11174.53589	10673.53649	11268.60099	10759.91483	10769.72477	9812.34028	9555.00679	10599.45392	10468.02952	10550.80327	11189.60182	10435.89288	11023.64847	9411.45315	10834.72795	10488.18973	10005.34104	10337.93463	11417.568	9693.59178	12166.73135	10085.1106	9684.44467	10677.00236	11142.42835	10254.33268	11502.55498	11860.97122	10988.07529	9878.71745	10691.79603	11002.19769	10401.7306	10008.53219	10511.14513	10877.77828	11755.59589	11613.63297
3300	3600	5532.45734	8636.49944	9598.1161	6653.06935	8314.15228	8277.80116	9094.40905	10065.30353	6701.48772	5388.31384	8264.83857	7662.81569	8057.65547	5677.00408	7887.41942	8859.93242	8361.12829	5897.19875	5877.81282	8277.4819	9965.66859	6693.006	8169.02382	8131.7706	8680.96227	9827.28859	8236.11663	7660.65961	7415.96305	8922.72879	10223.20879	7264.20677	4375.90992	10649.38739	7013.54335	7388.76023	7091.49189	10774.71751	8145.91468	8027.36076	8281.1285	7821.32917	7928.76897	7709.46867	7506.57825	7442.7576	8375.16875	7753.31002	7730.87146	7156.8035	7863.90917	7547.19368	7469.1751	6880.01766	7483.49321	7491.01697	7682.2102	8337.94914	7397.46115	8351.79854	6918.47396	7301.84025	7910.45541	7937.02504	7664.9756	7268.15585	7563.07623	7378.02221	7618.07671	7955.09261	7734.20334	7675.04926	7859.38909	8148.90784	7470.67945	7499.99191	8863.30857	7518.71162	7687.40569	7680.65918	7936.9075	7865.82306	7511.50251	7349.54098	7723.02531	7135.89699	7264.88941	6622.89209	7497.07569	6952.58991	7939.45606	7907.90146	6810.91616	8238.59382	7387.51524	7126.37488	7605.85654	7918.54685	7239.84067	7056.31609	7458.02967	7190.17329	7001.59719	7599.54024	7618.28815	7455.80333	9904.68968	10054.0115	10777.39461	9364.48512	8877.5597	9915.50076	9589.69394	9794.64191	10702.99692	9152.65453	10263.18416	8785.55427	10352.16483	10409.82064	8407.72618	9464.20001	9978.71728	9032.65754	10208.71747	9785.98511	9469.79988	9670.23174	9509.50099	9531.86745	10802.63582	10907.1111	10705.92726	9886.45672	10226.53848	9560.03264	10316.17632	10283.56561	10105.90456	10118.82307	10221.52267	10421.12453	10082.53702	9384.89362	8391.57562	9406.12016	9762.96977	9930.55632	10401.06855	9843.93612	10070.38849	8728.7937	10057.76976	9454.29291	7990.78012	9794.84823	10350.96397	9335.98452	11342.23286	9583.26598	8838.2924	10191.88102	10080.97618	9500.76959	9910.684	10969.42446	10498.1372	9055.55919	9854.96618	9974.79646	9130.94763	9152.50945	9796.3166	9698.76462	11146.30825	10910.47745
