frame_start	frame_end	Left-Cerebral-White-Matter	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	20	18.377016067504883	-33.42887496948242	30.084585189819336	-118.9922103881836	-188.070556640625	140.2659454345703	-148.0600128173828	-60.50090026855469	-8.046131134033203	-69.26131439208984	-85.86297607421875	698.2037963867188	47.774417877197266	424.1481628417969	17.480392456054688	257.3222351074219	-141.59542846679688	-31.76401138305664	-15.140629768371582	-138.95228576660156	175.78759765625	25.98320960998535	92.9441909790039	29.254390716552734	59.153324127197266	537.0978393554688	-4602.7294921875	340.67364501953125	395.0506286621094	-52.46761703491211	-31.05604362487793	-25.2036190032959	-152.49234008789062	-18.657690048217773	26.58921241760254	129.45120239257812	292.9796142578125	-215.24542236328125	-89.68822479248047	9.665938377380371	134.489501953125	97.48368072509766	-76.5939712524414	146.103515625	-111.48231506347656	27.000207901000977	126.01759338378906	-62.71137237548828	37.31276321411133	192.7394561767578	106.48577117919922	-49.851417541503906	21.249114990234375	9.266866683959961	-146.03076171875	-189.41165161132812	-79.87808227539062	-3.182711124420166	17.450407028198242	-19.437400817871094	54.96905517578125	-23.034975051879883	-171.18124389648438	-410.90924072265625	-581.927490234375	32.90541458129883	-158.5648651123047	-226.2042236328125	-142.01666259765625	-35.04932403564453	224.79354858398438	21.325584411621094	-7.570416450500488	51.604915618896484	207.4324493408203	-128.82785034179688	-33.59494400024414	143.77578735351562	86.93434143066406	-13.070351600646973	57.92831039428711	-409.0086975097656	209.9752197265625	60.3278694152832	85.59075927734375	-153.53697204589844	54.72215270996094	256.5295104980469	-75.88788604736328	43.97003173828125	-162.7168426513672	-12.575179100036621	64.84957122802734	-1.9208803176879883	52.39234924316406	-33.69810104370117	-528.3558349609375	212.0867156982422	331.328857421875	-46.59794616699219
20	40	40.50412368774414	5.203499794006348	242.08270263671875	213.92665100097656	-76.9035873413086	160.31961059570312	819.0869140625	142.58314514160156	826.9053955078125	-939.9053955078125	141.43504333496094	1511.4591064453125	19.36150550842285	-1892.166748046875	11.509239196777344	213.67178344726562	178.97189331054688	172.8147430419922	-212.34063720703125	506.8197021484375	-140.58766174316406	416.160888671875	32.05354309082031	-553.0499877929688	410.9405212402344	1361.00244140625	9498.630859375	969.6625366210938	-1084.6463623046875	40.60446548461914	684.3193969726562	492.25286865234375	342.86419677734375	32.36832046508789	166.1802215576172	-46.472015380859375	114.33483123779297	216.88970947265625	146.52008056640625	149.79100036621094	497.1882629394531	742.3953857421875	74.62397003173828	723.2466430664062	-316.7330322265625	452.1806945800781	241.3507537841797	431.3577880859375	201.61756896972656	1364.1568603515625	578.2298583984375	610.3349609375	242.81675720214844	266.0395812988281	420.8483581542969	551.9779663085938	825.7466430664062	364.3111267089844	516.4330444335938	357.05560302734375	479.52044677734375	475.7501220703125	1646.7703857421875	395.0884704589844	429.9669189453125	602.3515014648438	99.76000213623047	-380.40802001953125	166.84242248535156	462.0008544921875	35.10097122192383	191.79092407226562	136.7605743408203	123.10426330566406	1267.6865234375	636.7003173828125	80.03593444824219	394.11419677734375	777.1500244140625	352.3819274902344	-316.4639892578125	-114.0337905883789	352.39776611328125	740.5094604492188	391.63671875	485.78375244140625	-87.48771667480469	-8.809911727905273	758.2155151367188	23.098445892333984	960.092529296875	315.9013671875	459.7979431152344	361.01116943359375	461.7264099121094	589.9602661132812	977.6552734375	382.50408935546875	1681.826171875	459.3787841796875
40	60	286.893798828125	745.4432983398438	1558.6513671875	1536.8458251953125	1160.5662841796875	2410.03173828125	-479.87841796875	928.1426391601562	2728.814208984375	-852.871337890625	643.94287109375	2263.220703125	868.1773681640625	3194.111572265625	222.72132873535156	970.7662963867188	1315.0008544921875	778.7798461914062	1356.9937744140625	1979.8541259765625	196.89291381835938	1084.1490478515625	2046.9105224609375	1251.765625	1072.60595703125	4798.59326171875	18893.85546875	1206.2587890625	1954.9793701171875	1131.650390625	1873.826416015625	1068.2928466796875	2396.978271484375	-850.3607788085938	2773.2197265625	2292.93212890625	-281.2438049316406	1644.306884765625	1631.2392578125	1705.06298828125	1700.171875	2979.9326171875	1461.6556396484375	2194.294189453125	1583.0423583984375	1903.13623046875	51.43389129638672	1744.24609375	1788.3536376953125	2527.304443359375	1617.772216796875	2297.66357421875	1719.1165771484375	1098.9769287109375	1489.2762451171875	1476.0589599609375	-332.0965881347656	2467.156494140625	1799.0096435546875	2433.76708984375	1336.760498046875	2277.947509765625	1819.2386474609375	1919.3251953125	3773.312744140625	1935.3046875	2226.57568359375	4285.66748046875	2460.89599609375	2117.16015625	1661.0411376953125	1112.9219970703125	1419.74462890625	2170.812255859375	2675.481689453125	3632.778564453125	1167.9129638671875	2745.14208984375	2368.10546875	1718.590576171875	712.3069458007812	1573.6571044921875	2176.785400390625	2813.625732421875	2786.280517578125	3831.373291015625	2565.938232421875	4121.64990234375	1754.5704345703125	1873.35546875	2722.966064453125	2119.62255859375	1923.4573974609375	2345.40576171875	2007.9249267578125	2382.50732421875	2004.0118408203125	1789.6317138671875	2458.349609375	869.3209228515625
60	120	876.2611083984375	1757.98974609375	3675.26513671875	3372.173583984375	4087.096923828125	4477.53369140625	1197.190673828125	2243.33154296875	3940.70068359375	734.020263671875	-1.9678714275360107	3645.5673828125	1693.2630615234375	11006.3759765625	782.668701171875	1795.909912109375	3526.930419921875	3842.639404296875	3882.746337890625	3712.340576171875	2100.0654296875	3244.865966796875	2294.87744140625	1401.2208251953125	2384.616455078125	8498.3818359375	22693.0234375	1203.6353759765625	2283.76904296875	2795.833740234375	1824.6270751953125	2003.14453125	5218.82177734375	3106.253662109375	6292.0205078125	6375.4306640625	1165.244140625	4392.58251953125	4827.28466796875	4575.62158203125	4087.224365234375	6636.25537109375	4124.45654296875	5589.19384765625	2580.4560546875	4529.986328125	971.8419189453125	4578.89453125	4423.29443359375	6136.65234375	5404.55126953125	8635.6435546875	5301.08935546875	5189.12060546875	5566.85693359375	5348.09326171875	2396.1650390625	5938.58056640625	4845.46875	5516.35302734375	4112.27294921875	6335.9599609375	6255.91552734375	3182.74072265625	7178.361328125	3924.731689453125	4689.45654296875	4993.74462890625	5129.57080078125	5335.1220703125	3045.519287109375	3699.38818359375	4931.734375	4730.58740234375	4020.044921875	6367.44384765625	4254.85791015625	5685.86181640625	4182.7861328125	4421.89501953125	1803.8519287109375	4760.5419921875	4905.89111328125	5470.46875	4923.8876953125	8589.9912109375	5124.87353515625	5082.486328125	5802.00732421875	5582.84619140625	5341.72998046875	5639.50830078125	5272.4033203125	5588.21337890625	4069.21240234375	5360.64599609375	6581.5859375	2578.1533203125	7969.232421875	3566.692138671875
120	180	1267.033447265625	2723.546875	5673.72119140625	5932.9326171875	6207.60498046875	7251.8837890625	2254.30322265625	3161.42578125	5958.16064453125	2351.94189453125	-55.2513313293457	3584.506591796875	3209.45166015625	9204.3779296875	1224.56787109375	3212.289794921875	5353.2294921875	5684.86376953125	6439.9892578125	6481.04296875	3767.568359375	5683.5380859375	3626.687255859375	1526.5185546875	3566.739501953125	12384.1943359375	19377.150390625	2085.791015625	5766.01904296875	5310.02783203125	1260.2392578125	2106.244384765625	6546.62158203125	6817.0625	11129.0927734375	10398.8017578125	4244.64404296875	5516.03955078125	8421.2119140625	7514.4736328125	6559.5126953125	9808.00390625	7789.20556640625	8561.515625	6297.32373046875	7639.30126953125	3347.994384765625	9653.6728515625	7626.36279296875	10037.958984375	8721.9755859375	12224.8779296875	8079.6904296875	7881.73583984375	9383.9169921875	8219.9970703125	4519.521484375	9347.4599609375	8425.384765625	9508.455078125	6357.197265625	9170.0751953125	13591.6474609375	4186.32373046875	11813.1806640625	6179.90478515625	6822.4326171875	7080.0244140625	9285.412109375	8107.07275390625	6451.85546875	5035.125	8171.2919921875	7881.3515625	6867.43310546875	9274.6748046875	7226.99755859375	8781.4736328125	6338.814453125	7032.54052734375	4094.806640625	8331.6884765625	8805.6943359375	9084.5302734375	8650.443359375	12729.4609375	9266.2607421875	9239.2177734375	8989.7138671875	7901.0234375	6357.32763671875	9301.9609375	8720.6826171875	9978.5341796875	6288.40185546875	8194.216796875	9070.0400390625	3062.425048828125	11093.0126953125	5259.8076171875
180	240	1597.6513671875	4079.944091796875	7215.1201171875	7447.626953125	7850.25830078125	8849.9697265625	3611.75048828125	4993.38720703125	6675.40087890625	5127.06640625	328.41363525390625	9532.8408203125	4606.50537109375	17864.26953125	1658.9500732421875	3711.055419921875	6883.75634765625	7207.8818359375	7034.66455078125	9607.49609375	3868.66015625	6910.958984375	5283.43603515625	1852.1158447265625	5172.7119140625	9395.4501953125	34881.7109375	1661.9630126953125	6815.93603515625	6434.990234375	1109.3612060546875	1934.8209228515625	9618.9326171875	6423.666015625	13393.791015625	13674.89453125	7921.31689453125	8170.44482421875	11236.8974609375	10056.3857421875	8693.9384765625	12509.8447265625	10477.384765625	11897.4521484375	8355.1474609375	9910.837890625	4755.0419921875	11727.1328125	9809.958984375	10678.482421875	12845.619140625	15803.509765625	11600.6904296875	12048.435546875	12982.91796875	11864.298828125	7914.4541015625	12252.337890625	11370.333984375	11844.8349609375	8556.310546875	12321.3857421875	23197.74609375	6479.025390625	16002.9150390625	8138.72216796875	10426.40234375	9685.66015625	11924.64453125	10802.275390625	9743.1611328125	7190.5322265625	10404.396484375	9775.4833984375	10777.3427734375	12142.0146484375	10342.716796875	10631.3037109375	8706.703125	9639.5771484375	5699.2978515625	9507.5703125	11445.9912109375	12025.0927734375	10604.41796875	14734.05078125	11380.1005859375	11620.3251953125	13167.017578125	10542.3173828125	8364.9013671875	12071.8037109375	11222.3251953125	12613.376953125	8045.408203125	11489.1572265625	13460.701171875	5524.03466796875	17743.326171875	6339.31982421875
240	360	2315.990478515625	6095.21826171875	9930.484375	10927.2470703125	12051.0224609375	13064.7431640625	4783.4755859375	7658.69091796875	9381.3515625	5917.61865234375	420.5838928222656	12415.0654296875	6848.677734375	21466.529296875	2410.090087890625	6176.19287109375	9760.59375	10472.8916015625	12014.9267578125	12988.73828125	5697.26416015625	9715.6943359375	7101.146484375	6056.07177734375	6995.05224609375	17770.923828125	41476.2421875	1466.8060302734375	9519.376953125	8889.462890625	1265.916259765625	2340.65869140625	13314.0859375	11797.978515625	19616.15234375	16214.794921875	10839.44140625	12081.8037109375	15256.5830078125	13634.1064453125	11613.7490234375	17217.41015625	14525.9560546875	15713.998046875	12502.4765625	14277.791015625	7676.203125	14841.2138671875	14365.259765625	16721.048828125	17180.26953125	22987.32421875	15397.728515625	16267.533203125	18154.568359375	17240.115234375	10805.3173828125	17446.33203125	15577.4736328125	17039.54296875	11682.900390625	16612.357421875	25946.09375	9214.6787109375	22525.466796875	10830.970703125	12368.63671875	11974.6396484375	16841.466796875	14431.001953125	11225.615234375	10003.9267578125	14512.568359375	14049.2861328125	13556.1298828125	16533.138671875	14168.9833984375	14703.8779296875	13488.92578125	13265.740234375	8130.42578125	15059.5087890625	15265.841796875	14738.5068359375	15345.33203125	21347.88671875	16700.4609375	15405.291015625	17361.1015625	14272.1689453125	10386.0322265625	16635.0703125	15909.458984375	16972.900390625	11737.6201171875	15592.3916015625	20675.943359375	9595.3427734375	23951.5390625	8819.759765625
360	480	3165.9208984375	8632.7060546875	13471.0986328125	14658.423828125	17218.625	16745.525390625	8339.798828125	10520.365234375	12949.3056640625	8301.39453125	792.3161010742188	15731.19921875	9507.341796875	26566.39453125	3162.626220703125	8109.6943359375	13073.7724609375	14538.431640625	16081.2177734375	18788.98828125	6414.9873046875	13573.7470703125	10166.8271484375	7981.81103515625	8917.2861328125	22905.912109375	62451.02734375	2197.08056640625	10648.4130859375	12574.9365234375	1347.587890625	3046.200439453125	17374.826171875	14818.5869140625	24971.171875	22140.015625	15130.486328125	16029.8935546875	20508.533203125	19137.267578125	18694.337890625	23652.4140625	19461.38671875	21196.67578125	17818.728515625	18476.935546875	10443.185546875	20645.419921875	19799.76171875	22200.23046875	22674.986328125	31357.783203125	20471.880859375	21972.4453125	24212.673828125	22837.255859375	13900.2109375	23622.705078125	21151.275390625	22379.791015625	16126.9541015625	23353.708984375	36409.9921875	12866.3515625	29477.498046875	14816.91796875	17924.982421875	16348.7998046875	22937.533203125	20461.708984375	13301.2314453125	14187.513671875	19742.173828125	19310.705078125	18772.59765625	21978.455078125	18878.962890625	20100.927734375	18473.80078125	18501.80078125	11777.25390625	19918.73046875	20477.267578125	19538.71484375	21051.083984375	28537.1875	22864.0234375	22067.625	23597.91796875	20187.55859375	16436.421875	23184.98828125	21281.18359375	23276.796875	15477.548828125	21000.294921875	29233.5546875	10461.5625	29775.767578125	12419.2978515625
480	600	3983.690673828125	9831.66796875	17081.271484375	19184.712890625	21248.458984375	22092.166015625	10366.2607421875	13133.4248046875	16464.6953125	10273.826171875	821.4749755859375	22297.265625	11801.6650390625	32594.103515625	4178.75830078125	10462.42578125	16686.91015625	18375.11328125	21533.689453125	22023.580078125	9767.359375	16153.3173828125	13823.234375	3173.721435546875	12242.8447265625	25284.625	43712.28125	2389.526611328125	11649.95703125	16385.046875	1377.8922119140625	3501.45654296875	21705.888671875	18992.244140625	30403.0234375	27364.5	17208.474609375	20757.8359375	25931.537109375	23342.716796875	22172.75390625	29357.892578125	24426.6015625	27159.9453125	23072.515625	24015.095703125	12229.443359375	25241.787109375	24658.470703125	27278.265625	29114.537109375	38520.859375	25805.283203125	26913.92578125	30173.94140625	28241.84765625	17408.427734375	29248.419921875	27183.951171875	28266.205078125	20508.861328125	29064.77734375	45752.49609375	15596.4482421875	34484.69921875	18948.71875	21268.521484375	19186.095703125	28260.556640625	23415.462890625	18952.2265625	19139.416015625	24564.142578125	23902.859375	21945.240234375	27905.0390625	23438.48046875	24887.923828125	23086.1171875	22524.927734375	13761.1650390625	23986.1875	25962.505859375	24703.33203125	25815.390625	35175.90625	28980.517578125	27262.103515625	28905.853515625	25173.958984375	19520.34765625	28542.375	26420.7265625	28941.9375	20022.212890625	25869.408203125	41016.58984375	13891.408203125	34303.15234375	16318.0703125
600	900	5482.3291015625	13639.6806640625	21447.98828125	25335.44140625	28953.111328125	28781.978515625	13000.583984375	17989.916015625	19592.544921875	16008.5791015625	1091.2587890625	25107.51953125	15758.9609375	37311.80078125	5696.4482421875	13249.3671875	21175.37890625	24096.3671875	27701.3828125	29987.439453125	12899.42578125	21077.26953125	18251.072265625	17204.99609375	16443.302734375	25842.6953125	58633.22265625	2768.232177734375	16235.42578125	20566.4140625	1460.7989501953125	4704.71435546875	28455.861328125	24984.23046875	38269.08203125	35628.53515625	24768.107421875	26987.646484375	32928.953125	31071.392578125	29118.029296875	37910.7265625	31067.57421875	34276.69140625	28912.662109375	30486.87890625	17783.759765625	32651.9609375	32071.40234375	34459.4765625	37451.33984375	48667.0703125	33284.88671875	34434.31640625	38323.65234375	35523.7109375	25882.068359375	37114.96875	34612.83984375	36171.95703125	26278.0625	36260.65625	59782.44140625	20256.91796875	43487.0703125	25416.748046875	27153.4296875	25994.818359375	36122.515625	31951.59765625	25055.33203125	23931.62109375	31285.234375	30908.86328125	31077.16796875	36236.19921875	30768.771484375	32791.8984375	28714.470703125	28600.87109375	18496.77734375	32434.31640625	33093.6875	28974.08203125	33210.4140625	43506.921875	36476.89453125	35577.140625	36429.5859375	31451.97265625	23864.54296875	36575.35546875	33817.7109375	37164.8203125	26066.287109375	33266.02734375	49710.90625	20595.349609375	42743.9140625	21222.49609375
