frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	8236.20345	12505.33241	16478.88041	18761.20266	19099.81231	15738.25783	21723.08257	19216.90114	17330.22804	10432.21716	14864.01026	14309.57924	15564.64155	12299.37189	19626.46739	16972.16402	18930.16787	8873.97784	7377.30111	10748.5783	15583.05455	18820.87055	19542.5532	15545.10086	20894.54792	18308.78741	13871.59337	14827.79666	19566.57317	16615.09129	19095.10457	9911.31641	10826.24344	10622.70976	10822.702	9717.33354	9917.58094	9027.11392	18356.79598	18325.57764	17759.14049	18062.33161	14289.19322	17882.80478	17251.56722	18170.63772	17954.81331	16156.33769	17611.65563	18413.56709	17613.7573	17003.62923	15995.07847	17162.4644	17850.83696	18845.41603	17631.31315	18436.14823	16238.92683	19896.40582	17114.77445	18997.72257	16702.71806	18590.84093	17088.32557	16494.09956	17285.14224	17084.27105	18004.36091	16132.09158	20796.38447	17996.11055	17935.68308	18562.44129	16865.63143	18518.39875	14476.39912	17606.23101	17680.8792	17756.2056	18797.72212	17444.37642	16969.69208	18277.04782	18359.72191	18227.503	14781.65167	17011.12126	18107.32742	19074.16867	18125.37172	19625.1491	16678.63051	20023.28717	17341.26308	19314.60731	17459.39125	18784.90598	17198.12013	15877.52295	17010.15757	17632.67846	17142.61567	14468.7278	20209.17317	17205.78721	15571.1868	12347.76851	14678.26922	16973.92563	14109.46255	13620.98175	15536.04507	15342.46833	12300.32016	14729.77398	13868.36974	16066.37305	14521.92105	15575.16385	14793.09949	13681.21708	14919.95048	17226.03507	14039.06599	13887.66406	16241.35884	13662.39672	15297.67812	14128.93962	12242.0789	16108.33115	15079.94559	15911.20758	14449.73473	14759.61188	17112.92054	16181.1066	19252.97428	14810.37131	13845.11684	12460.52791	14381.01799	17833.8405	14739.36675	14238.2032	15531.60902	14903.84353	13418.30695	15572.58181	13266.54564	15586.62956	15330.44127	14856.18158	14501.79624	13733.9526	13995.20358	15633.08682	14661.43629	15860.72221	15655.52566	14513.3317	15005.43266	15238.65106	11709.57865	15910.59279	15300.84755	15408.41333	15362.18954	14124.32462	16147.32205	13727.32561	18529.19781	14033.08936	9757.12225	9678.87372
600	900	7603.09882	10730.63899	15086.33899	16272.09669	17618.28347	13937.56876	18803.59561	17589.73563	14835.59696	9315.1586	13927.77431	13264.27367	14410.42576	11617.41601	17839.66279	15727.34744	17260.48237	8830.11435	7140.97891	10182.56993	14624.49649	16264.8988	17626.56035	13462.15038	18394.93882	17049.44052	12527.24483	13948.53155	16746.14795	15318.58371	17681.07568	9201.88151	9107.21361	9737.39057	9013.81313	8579.09434	9018.71583	8721.96056	16049.45945	15612.45179	15458.56952	15954.22073	13712.24207	15955.1816	15112.7411	16115.42875	15653.39291	14490.01182	16119.97069	16141.89242	16078.32441	15236.94814	14409.81687	15346.13947	15510.4272	16045.11887	15597.85546	16200.77388	14248.53012	16895.55617	14875.57219	16850.20547	15061.96012	15975.30145	14924.00572	14738.88626	15400.9691	14991.01292	15412.47778	14933.42295	17505.07434	16087.36705	15920.70684	15886.74479	14636.6052	15858.2883	12947.51821	15777.05208	15478.23147	15955.85271	15812.73299	15387.7273	15429.451	15826.03114	16439.42235	15736.09552	13793.6675	14960.67262	15866.81231	16514.84807	15750.16189	16700.86448	14642.9835	17357.46819	14877.14086	16466.64071	15257.86836	16138.43188	14896.8675	14167.31752	15155.45886	15319.36949	15326.66665	13330.35159	17064.62692	15390.38908	13752.37424	11494.40078	13778.65596	15283.68363	13434.4331	12816.82191	13645.02914	14289.60431	11548.81632	13328.86463	13127.35742	14174.19628	13646.90707	14344.73296	13994.77437	12806.30937	13745.23633	15240.50339	13090.55871	12907.61035	14314.52401	11979.34591	13716.20907	13083.30763	11421.77419	14320.81146	13712.79903	14041.0113	13729.53604	13628.35655	16000.6971	15208.41363	17160.40734	13894.14722	13328.80606	12005.7683	13104.79024	15669.13355	14054.80423	12914.29775	13946.38718	13960.44355	12000.11387	13906.29958	12527.77351	13892.06352	13680.92253	13519.57995	13399.70462	12574.17437	12994.03564	14623.45565	13610.78521	13832.47591	14117.28521	13115.36171	13416.09867	13342.94689	11266.66621	14334.73952	13806.04518	13701.09883	13978.56904	13290.66042	15536.77191	13465.28616	16054.94215	13350.74577	9703.77455	9643.28666
900	1200	7111.36718	10712.62185	13855.35273	13694.52944	15430.61347	11636.79973	15711.38096	16017.36721	12481.18899	8460.38126	12802.88495	12132.43196	13283.99409	10465.94094	14035.67559	13984.72373	14850.23247	8891.53785	6901.46213	9413.59565	13352.02717	13710.96733	15361.8955	11479.81778	15706.92307	15668.83314	11229.72104	12689.48031	14779.23936	13856.1519	14218.83919	8895.44732	7324.63637	9414.09668	8653.98806	8592.22954	8610.18569	8170.67834	14088.65299	13770.50194	13425.59009	13927.51687	12300.82655	14274.87982	13287.42696	14199.75492	13650.58478	12794.80191	13995.78699	14163.03062	13867.98344	13545.31292	12578.77887	13384.98498	13617.81599	13552.83738	13645.07429	13836.02951	12645.18206	14491.01015	12978.63053	14371.05655	13349.47153	14007.01369	13011.53437	12964.2088	13515.93302	13300.38634	13111.96512	13345.51153	15075.50811	14107.7852	14197.9905	13559.06577	12784.63133	13737.67094	11776.31127	14187.73499	13425.68008	13844.71521	13736.10036	13478.41732	13679.37546	14115.19868	13972.95837	13652.11438	12064.45406	12778.24164	13551.16544	14048.79186	13388.4386	14493.25088	12834.44881	14748.94315	12880.72333	14200.65901	13215.38283	14003.48484	12837.81392	12587.13029	13130.8158	13405.42595	13114.14815	11721.25221	14625.26681	13603.32985	12675.42998	10958.0827	12528.33975	13464.60171	12729.6693	12180.33246	12486.27228	12990.9672	10853.39008	12067.31552	12281.56783	12851.8332	12402.1289	13125.48125	12250.00862	11932.71914	12521.0602	13434.48376	12539.01857	11728.59328	12974.46791	11402.0252	12535.32132	11961.42383	10871.98474	13048.58204	12628.38654	12656.18511	12403.60498	12557.10671	14348.98214	14126.56707	14670.07154	12789.87291	12540.93298	10807.71644	12011.76978	13772.07343	13074.21853	12392.88404	12669.44946	12885.47937	11347.24806	12684.15858	11944.49567	12754.46069	12427.17356	12590.90002	11837.22195	11532.48534	11985.91756	13586.42312	12469.70944	12583.3961	12698.83961	11906.09607	12385.91897	12147.77567	10283.47441	13129.28523	12515.40666	12551.1686	12633.34058	12246.01582	13487.33381	12373.5083	14278.10661	12503.63328	9696.11722	9566.34564
1200	1500	6924.41406	9573.68565	12574.9968	11677.96316	13941.56606	10143.17458	13844.51539	14110.67772	11422.84642	7841.18835	11678.96066	11077.02099	12079.70809	9179.51033	12203.64178	12692.41931	13671.43431	8816.49084	6668.70519	8602.59338	12396.93431	11664.91105	13792.09166	10630.05676	13575.35423	14403.07491	10401.36523	11407.66724	12486.23531	12728.53359	12785.83	8611.40093	7361.41986	8894.23856	7997.4017	7426.43457	8018.92084	8725.48399	12687.52802	12186.81216	12030.24189	12634.83597	11100.84639	13005.46732	12022.17651	12823.15044	11898.47218	11496.12169	12698.68826	12545.60611	12494.71755	12189.97172	11839.08785	12061.45326	12207.00295	12395.31798	12393.63795	12684.75586	11276.7835	12957.49733	11667.86154	12915.42165	12349.38295	12557.58863	11697.14618	11845.49132	12139.86096	11972.74026	11340.64144	12374.2078	13327.18238	12842.19273	12824.03737	12243.94773	11531.4939	12498.89744	10743.45966	12759.06729	12059.61565	12526.12627	12263.83485	12192.68123	12266.16863	12340.75774	12493.77732	12313.57119	11290.12979	11666.91662	12181.48748	12579.1761	12170.37931	12944.07458	11515.81841	13066.9131	11641.91525	12690.19786	12156.44413	12537.42465	11542.35275	11523.37864	11790.07314	12078.32007	11880.71368	10865.3652	12821.35378	12203.44005	11851.84905	10244.75717	11567.14877	12413.55687	11999.33617	11676.93092	11644.60816	12382.38594	10455.66995	11234.95857	11688.834	11861.30222	11707.1961	12309.36438	11855.19266	11257.25438	11737.62992	12774.55682	11731.26228	11027.1056	11626.78326	10789.76955	11548.75036	11275.77504	10645.89321	12230.84738	11762.68402	11702.3907	11643.69206	11665.8912	13336.22994	13761.74919	13201.70727	12173.97858	11604.21886	10576.52348	11454.62338	12381.28026	12196.24827	11642.14268	11692.11875	12210.64971	10527.00048	11752.38855	11391.09902	11476.66708	11635.62587	11841.09145	11285.89917	11031.4625	11255.75916	12566.5092	11754.42205	11508.59784	11707.39904	11088.96452	11497.92266	11390.95488	10318.4153	12287.16645	11753.73711	11527.09223	11930.94787	11570.72243	12867.18114	11963.47278	12735.23684	11636.81096	9544.95246	9452.28566
1500	1800	6576.61828	8856.28599	11718.10081	10143.83247	12083.53581	8844.45872	12308.45296	12738.77398	10124.53625	7421.50773	10733.20149	10268.19961	10822.83036	8328.74347	10697.24639	11484.51994	11991.40697	8542.57125	6319.93265	8438.87252	11441.66521	10191.66115	11792.32962	9191.20438	11927.5288	12632.28061	9379.4558	10349.69282	10176.02827	11339.374	11651.88452	8368.44136	7030.36601	8766.80408	7935.956	7712.34896	7851.77666	8748.20727	11660.94123	11156.87953	11119.39369	11580.54332	10141.52571	11925.04529	11054.66361	11656.0655	11130.13153	10676.13148	11538.32637	11539.20991	11356.70094	10889.92674	10883.74414	11007.98982	11426.6854	11228.83344	11649.03345	11594.895	10614.56038	11916.07108	10592.27676	11863.19622	11072.81301	11548.75009	10693.39392	10865.28329	11066.88919	10856.59668	10035.36304	11546.3286	11979.93718	11573.35292	11679.43214	11127.08231	10593.93478	11711.02256	9416.68124	11691.42615	11164.43464	11256.0938	11148.00917	11099.7204	11434.5447	11352.4926	11417.67196	11159.9547	10216.72139	10734.52791	11191.99561	11333.81637	11069.34894	12034.19972	10736.62864	11684.14615	10689.54172	11494.88822	10634.86873	11431.27767	10619.14075	10500.18672	10754.30895	11011.38109	10289.99102	9732.8579	11731.56644	11214.08407	11203.81039	10080.14055	10942.53589	11465.07851	11293.91613	10950.20053	10932.60014	11700.76283	10093.28954	10597.22836	11061.03267	11140.34826	10996.54161	11428.97522	11339.35008	10521.71897	11235.37723	12194.93665	11283.08935	10520.84372	10940.94596	10215.78272	10838.99881	10688.95372	10188.8295	11625.31932	11110.23432	11021.97444	11088.43351	11027.66376	12413.03831	12793.93024	12641.32651	11464.24643	10922.98623	9969.83012	10663.22337	11917.69665	10854.73248	11205.5992	11107.81048	11317.10134	10236.0856	11144.75783	10975.14055	10882.60359	10978.87495	11052.76855	10227.78562	10335.77435	10659.89321	11529.4336	11328.90052	11171.09408	11056.82302	10227.73693	10753.35176	10591.37273	9559.99265	11543.17314	11122.22837	10696.58495	11174.87028	11005.11719	11582.67217	10909.38657	11815.80294	11028.42629	9278.66794	9210.96913
1800	2100	6289.39453	8339.01154	10819.32442	8819.38365	11080.98866	8439.12678	10979.62137	11722.62645	8361.45145	6267.52599	9785.39637	9191.41749	9331.23604	7353.2444	9517.15573	10297.73358	10613.64977	8674.05204	6096.64077	7218.16334	10678.99892	8793.46934	10432.19919	8231.49332	10179.34489	11953.9358	8452.28188	9405.05752	10360.2763	9959.30489	10478.80265	7778.67583	5166.70644	8699.9602	7061.86427	6864.08104	7574.84504	8485.36817	10628.79284	10215.63024	10549.31465	10660.56038	9186.95216	10817.43923	10388.3097	10764.99106	10118.02801	9967.26455	10600.17661	10588.246	10511.22969	10322.80611	9593.44643	10167.25393	10433.28457	10010.47263	10818.99188	11130.28665	9739.66436	10880.46467	9984.24717	10961.96934	10228.30075	10832.57764	10000.20095	10127.90453	10233.73603	10059.9237	9482.85143	10597.63366	10975.50027	10866.79689	10487.79226	10381.1402	9861.03897	10485.14247	8671.91229	10577.16951	10134.81065	10285.61284	10477.18387	10313.40324	10462.76158	10542.19262	10474.9573	10102.0745	9402.35519	9669.41345	10332.47264	10228.59728	10357.02722	11154.47566	9783.29018	10582.40504	9961.53735	10768.87163	9709.04436	10615.12659	9941.89136	9748.71066	9914.10559	10137.58432	9555.44068	9037.12547	10603.38055	10396.6273	10464.17916	9352.07522	10413.25763	10597.78642	10456.6426	10406.35464	10379.84327	11056.5312	9489.62062	10054.43915	10850.16435	10516.02904	10312.14759	10852.95598	9865.47184	9929.05536	10707.96153	10918.00459	10697.37524	10048.03815	10209.83404	9594.18978	10282.67173	10118.44227	9815.70524	10758.26033	10426.40512	10274.12661	10250.73535	10341.7097	11544.53169	12190.2873	11294.12203	10921.05567	10437.55008	9381.19204	10233.08063	10737.22542	10421.99278	10352.87278	10404.25946	10825.16817	9646.74159	10582.59611	10483.73797	10131.37419	10267.26972	10435.6381	9567.78	9788.90517	10028.51708	11307.83295	10812.45779	10291.53361	10419.1401	9629.3914	10254.14246	10310.18467	9175.61815	10940.49964	10585.2325	10106.91092	10594.08103	10571.83513	10690.96574	10811.23764	10801.0763	10341.62192	9025.96929	8902.55999
2100	2400	5867.78164	8277.06921	9881.18344	7742.86008	9807.68326	7376.45815	9603.19337	10118.54516	7615.64173	5641.90008	9007.93969	8260.74097	8669.28571	6432.43808	8426.72017	9261.13041	10276.97841	7267.47337	5655.80171	7115.5145	9795.3844	7794.42786	9371.70234	7425.59631	9645.25288	10339.45782	7812.72591	8924.2851	8478.01989	9205.76428	9087.20964	7285.50407	4675.73271	8245.37211	6652.72594	6712.97524	7002.98552	8446.78147	9994.1057	9666.53865	9849.12938	9674.14307	8578.55329	10365.15501	9556.71267	10241.69594	9997.55767	9320.02043	10012.02783	9997.5531	9922.62393	9710.53785	9453.44426	9412.51981	9891.45633	9613.96255	10233.43851	10031.9862	9039.52853	9895.40553	9289.13761	10036.64848	9190.58517	10244.47865	9303.75214	9256.52681	9759.74637	9613.54297	8942.8684	9130.92483	10386.27407	10148.4321	10236.14339	9415.03567	9120.65399	9812.0751	7839.99315	9891.8953	9527.44	9560.84683	9646.83883	9635.28223	9519.53513	10006.23306	9844.28429	9396.33893	8394.63869	8961.25788	9389.18602	9269.96171	9604.39601	10422.84508	9106.21652	10000.58445	9140.00565	9786.87725	9224.67432	9973.7284	9246.50833	9088.51827	9358.71366	9459.45314	9592.86355	8616.46158	9931.10204	9490.64513	9814.07185	9200.65169	10003.84156	9962.86256	9607.51555	10056.0984	9763.10547	10429.13315	9462.8896	9570.15186	10109.63257	10111.86949	10055.7552	10419.63842	9584.1296	9660.95535	10156.71185	10694.82954	10295.05418	9406.47391	9586.78262	9215.34343	9621.84703	9708.86431	9072.69275	10370.1304	9939.39089	9698.92585	10225.34246	9915.43704	11050.12958	10402.5299	10963.57857	10127.38243	9973.29766	8960.76548	9698.35881	10006.50608	9150.28171	9860.62794	9953.11775	10174.7995	8979.7551	9930.10234	9887.44989	9947.74598	9708.83227	10049.37752	9314.65756	9341.532	9638.10095	10615.21939	10254.77684	9783.98252	9738.5209	9412.55573	9708.71684	9589.35542	8933.17878	10411.17242	9903.69461	9570.4229	10024.09707	9985.03083	10578.55614	10119.85653	10290.56637	9737.87987	8717.17006	8626.97116
2400	2700	5782.96249	7633.88454	9036.54631	6954.10971	8381.99165	6905.16866	8746.73636	9076.6909	6678.40799	5348.60242	8074.36977	7516.68781	7949.33455	5315.78346	7789.60131	8479.81683	9777.54374	6866.2788	5716.84284	6149.38046	8829.28454	6822.48545	8497.41285	6931.15937	8541.60032	8921.41841	6955.93912	7997.91706	7993.86081	8760.55235	10151.60368	6650.06821	5922.75785	8608.63336	6789.94853	6706.55454	7213.88253	7991.85542	9256.34935	8839.60611	9235.81069	9168.5259	7701.01674	9717.09524	8985.74342	9486.09049	9300.20895	8586.01653	9309.9561	9420.39245	9024.23468	9000.11291	8190.79734	8383.65335	9523.38235	9611.56195	9868.46217	9786.57432	8583.93475	9112.08868	8734.11106	9329.06087	8493.26752	9611.35764	8608.30085	8551.4206	8834.55432	8895.55296	8159.50726	9152.26339	9365.79757	9378.01601	9651.90474	8988.13841	8338.35326	9060.08404	7686.83325	9420.09257	8787.55873	8890.0198	9395.01377	9050.76196	9301.64461	9395.27871	9208.55028	8897.66146	7783.56988	8451.51137	9293.24224	8923.10178	8937.7167	9971.56211	8328.34386	9379.92972	8462.80853	9305.70089	7989.77049	9316.01806	8630.53336	8410.7398	8635.54656	8961.25887	8388.86655	7643.43	10006.57309	9104.52118	9225.94664	8522.16759	9690.82574	9627.44524	9030.38203	9449.00425	9373.57343	9924.8945	8952.19901	8924.92454	9440.88092	9648.90076	9248.94678	9711.98435	8219.60766	9183.74542	10013.23265	9914.34532	9803.11584	9108.93939	9294.09319	9155.53099	9313.79731	9219.37907	8663.9872	9815.89451	9532.80229	9211.51779	9360.9744	9456.01282	9771.49161	9973.75428	9795.38332	9613.73809	9538.60788	8743.24301	9408.88955	9474.09183	8852.61367	9328.36352	9416.04108	9661.37151	8958.01339	9483.01403	9444.16645	9151.44599	9317.89544	9563.48446	7740.24619	8871.39967	9394.65294	9999.45257	9652.00962	9583.28797	9032.75374	8943.52735	9187.6976	9141.37718	7926.98006	10025.75158	9485.67206	9110.88643	9355.77386	9649.29529	9783.79818	8928.60171	9966.54122	9224.36906	8338.33873	8466.79686
2700	3000	5266.01447	6872.01105	8402.55948	6285.77585	7583.75365	6423.8802	8226.37426	8471.2319	6327.86588	5071.67197	7446.5209	7222.90258	7639.96574	5221.05664	7951.79153	8095.49089	7728.82031	7123.40963	5267.49305	6692.24315	8122.40645	6195.18526	7644.41471	6515.99374	7762.05499	8543.15209	6678.87145	7141.09922	7259.4326	7773.91406	8804.34465	6543.48866	3725.98168	7962.89167	6815.93275	6679.6489	6807.0915	8318.14639	8826.11371	8479.07173	8789.04889	8657.99505	7597.70142	9120.57042	8532.87157	9038.01267	8570.62488	8402.19793	9086.60804	8906.19566	8398.63122	8588.73328	8455.25119	7879.59293	8988.21662	8881.37744	9165.79724	8786.8195	8194.12841	8934.52927	8255.98368	8985.19856	7991.13406	9111.38241	8182.9213	8139.98742	8390.42547	8492.34871	7943.26407	8227.36261	9105.92983	8715.38667	9097.26968	8386.42566	7997.41624	8748.35081	7442.11578	8674.53072	8327.27011	8387.06547	8638.87323	8527.63011	8730.83689	8844.26292	8761.04127	8232.01987	7699.74373	7748.96258	8454.18897	8891.13714	8320.86735	9185.32849	8002.19377	8877.04428	7968.24049	8801.64687	7845.04753	8789.9303	8275.45991	8032.89624	8231.8339	8186.37203	8645.06989	8036.18724	8680.07516	8405.91622	8856.50315	8504.06894	9122.11901	9089.02438	8780.1133	9129.59618	8882.16573	9462.57781	8439.516	8953.97586	9059.60105	9003.71245	8764.46262	9306.446	8561.44707	8703.38006	9209.0501	9884.37799	9320.66634	8436.83611	8844.4622	8644.58785	8819.45416	8855.37061	8446.56466	9343.38612	9026.58568	8735.45824	8889.99108	9001.69438	9522.07582	9380.63838	9820.39419	9114.63756	9149.2355	8651.13205	8954.95237	9176.05586	8186.49207	8901.3179	8906.19821	9050.04334	8583.46539	8989.30221	9095.29479	8856.64726	8725.20829	9012.80387	7598.63494	8389.22472	9172.15208	9760.05408	9196.6107	9106.47743	8713.15865	8690.95134	8557.95592	8775.21795	7987.25685	9523.83363	9173.09611	8706.73868	8813.04499	8863.08258	9728.54304	9135.75931	8774.82366	8698.22989	8182.98751	8075.36997
3000	3300	4807.59461	5994.10697	8013.51381	5693.05944	7060.18316	5790.08039	7385.86042	8000.34275	5724.30364	4663.34236	7117.51537	6372.3324	6892.43048	5107.89969	6410.18259	7281.50578	8510.4568	6269.03968	5007.09837	5145.27799	7586.45517	5561.8708	6832.18009	6201.53388	6943.82794	7409.14319	6271.9426	6191.4351	7023.15764	7192.19758	9004.86385	5951.39568	4576.93928	7955.24771	5934.43389	6114.5111	6527.78005	7187.09081	8700.5908	8016.70463	8398.844	8046.51069	7187.24863	8756.36636	8144.02969	8682.15619	7757.67771	8000.43812	8402.67376	8379.68198	8007.32099	8312.84605	7768.00867	8074.60528	8223.5626	8187.31066	8378.13663	8549.86775	7730.75362	8196.58297	8012.75968	8485.33269	7860.36744	8551.65663	7794.22337	7884.45043	8179.61053	7922.84278	7618.91415	8474.60213	9190.42852	8177.76615	8181.95502	8026.17227	7550.83824	8324.92648	6755.28351	8322.99294	7798.11414	7966.11842	8458.9506	8214.91796	8294.41011	8331.82263	8270.92999	7937.0489	7418.0081	7570.82811	7951.68643	8535.96296	8073.1745	9037.80262	7707.43603	8413.91523	7743.4337	8454.79473	7954.02522	8384.7817	7901.94695	7784.14285	7696.10649	7884.66692	8165.76953	6376.32565	8779.392	7984.07744	8657.59244	8194.64137	8711.21615	8404.83588	8870.95483	8928.38417	8469.31403	9158.5929	7697.59984	8281.82175	8983.25239	8812.31884	7808.63436	8894.27543	7755.32001	8619.82339	8624.03475	8935.1722	8932.55404	8332.90555	8351.96527	8106.74385	8541.06928	8449.57395	8200.56332	8866.88169	8579.19718	8498.1726	8744.91602	8457.48717	8777.86251	9440.3857	9896.05693	8696.49215	8545.94455	8066.09001	8443.48031	8828.80875	7439.98645	8666.51157	8517.25607	8656.91006	8152.84577	8558.66183	8732.11077	8406.07395	8501.70195	8768.96347	7271.51651	8232.13966	8544.35786	9191.23305	9047.06258	8554.8497	8418.05876	8238.76528	8358.70899	8297.43083	7995.06227	9016.54114	8583.31405	8357.86615	8424.25938	8615.66403	9190.35031	7657.13251	9128.7457	8164.35518	7703.14602	7602.70047
3300	3600	4862.8043	6588.25161	7066.99603	5337.35281	6224.41394	5403.87813	7305.57714	7518.66289	5207.96142	4382.18308	6433.67182	6347.03611	6342.86579	4996.59847	6443.92846	6611.35872	6986.77516	6477.24149	4892.22783	4975.80157	7301.85659	5302.29381	6569.11854	5759.02544	6709.37618	7079.91807	6010.13594	6009.01883	6054.76577	6544.8592	8129.04895	5628.62367	3250.02755	6879.20019	5562.42779	5694.44989	5203.2097	7366.58111	8452.52837	7931.43442	8244.3638	8448.50798	6652.43582	7985.44465	8067.17766	8087.13613	7813.6415	7658.56992	7935.05035	8107.46888	7684.8978	8115.1298	6893.88504	7248.72935	7903.79175	7735.77191	8303.59755	8413.68001	7597.97019	7881.96546	7771.47589	8285.19844	7317.70935	8516.27769	7709.06135	7721.47044	7984.97587	7858.59092	6605.60238	8251.56584	8956.09492	8046.01387	8327.00663	7391.21223	7734.3446	8001.02223	6453.58039	7666.52125	7833.57762	7431.12479	7735.61886	7880.23958	7623.98351	7879.7021	8045.39384	7614.50896	7041.97077	7119.82755	7674.19816	7616.86808	7841.12925	8695.82809	7456.4406	8267.79898	7546.92394	8156.37594	7350.74353	8216.77398	7598.17847	7666.6012	7616.80045	7574.41843	7318.22734	6163.32276	8514.97563	7811.0135	8738.96082	7933.24553	8518.82293	8551.73916	8268.33236	8562.43983	8369.35338	8755.73429	7688.36528	7975.35386	8523.46453	8364.38172	8145.06372	8868.82647	7875.15329	7966.80268	8138.8794	8626.63084	8714.86718	7966.80986	8107.01526	7546.92651	8161.82697	8253.20933	7672.60975	8558.5708	8087.48715	7949.1871	8365.34662	8462.40557	8178.1366	9326.22128	9333.76795	8243.93822	8274.3663	7424.95797	7965.32962	8161.44037	7763.33331	8601.25882	8295.71969	8389.61527	7460.11792	8526.37255	8348.53974	7857.30621	8062.23885	8301.06761	7503.33041	7821.81155	8300.3918	8741.55157	8774.09482	8674.80015	8147.53781	7995.82625	8059.813	7946.36914	7340.09411	8580.82456	8203.99452	8010.9569	8444.93596	8109.69821	9290.86412	7168.05847	8766.61562	7861.50515	7344.96483	7148.31094
