frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	14422.2394	28090.86651	36748.74018	40788.48908	44480.60245	35934.9343	49613.63826	42733.71561	37591.10635	24216.16571	35387.86493	35210.4495	39266.57491	27148.67326	47307.2599	40033.44672	41560.30112	16711.79955	16855.07409	29068.22956	37272.83008	41775.48586	44301.16185	37820.96491	48832.41337	42029.18425	34652.72921	39549.71034	43717.94693	39031.90775	42578.49609	19825.2631	19051.86393	24593.35045	22552.10603	21427.57056	20521.54398	24295.38922	41494.52192	39857.35048	39040.96335	43787.31157	34971.38754	41606.18319	36830.65673	41674.41731	38480.98726	37357.05732	43555.82254	40981.98703	43172.01986	41817.95253	36999.19201	34700.23084	42029.35764	44797.56188	42567.14517	42436.99449	36620.77843	43255.87844	36631.72031	40301.80346	43126.47486	42403.88905	38117.48067	34814.12692	39693.06859	37883.65759	45802.51794	40048.47215	44259.09311	41471.5829	41376.61587	39940.3553	38387.91062	42137.95143	34267.81785	41447.97191	38801.44915	40814.99941	39978.48906	40396.99228	41905.30313	40110.7984	42993.64199	41172.30595	36241.71419	36365.35965	42097.7791	43888.29129	42467.9066	41882.15858	37040.56406	43224.8058	39144.10345	39632.12968	41463.13245	43661.49597	38854.10405	34868.36423	40517.1157	39124.85479	46493.10926	36606.6103	43316.50029	41865.10712	35885.99827	29623.02305	34049.04152	40629.21537	38866.09717	32087.15175	33392.6731	36502.07352	28733.60232	35657.90514	35641.60784	35585.74165	35247.12106	34452.25109	37542.79716	35061.55898	35732.79902	41328.00525	34196.93222	32449.86786	35074.88183	33000.31579	34581.18021	33365.14863	33227.63891	35576.32882	34467.244	33975.26056	35242.77066	34297.8077	45473.55432	37777.99305	39120.91635	36157.62217	31965.76929	28571.21107	33405.70731	40729.08947	39079.19279	33935.74014	34295.90425	35611.73062	29621.534	37264.69391	35441.95606	36931.79822	36139.42943	37318.38251	35020.87842	32405.91149	33758.61133	40417.27688	35257.39745	33930.16076	35843.83223	29537.15392	33436.15475	32004.67737	29883.50672	37292.61281	34918.11679	34603.0895	36545.88377	33651.40622	44556.87634	36592.65542	37524.03278	35427.63712	24719.50362	24586.20583
600	900	12795.74165	25101.30884	31962.64794	32548.10804	37719.65455	29587.05867	41079.75562	37633.58939	32024.74576	20518.36829	30489.59933	30425.63054	34079.96448	22945.84467	38097.93362	34718.69266	34968.64079	14980.71489	14923.62733	25801.86261	32134.16182	33471.99156	37386.98198	31297.68918	40847.52271	36850.30522	29823.28579	33279.82628	38729.82432	34002.65195	37277.40195	17034.49778	17129.51775	23125.25917	19128.39129	19091.86494	18609.95682	21686.04542	33751.86504	32668.73639	31681.2685	34438.19741	29510.61185	34895.70417	29835.99779	34597.6948	30908.87798	30151.12333	35555.04506	32416.61696	35325.91697	34184.80705	31545.26137	27922.60873	34040.19428	34982.29722	33917.49475	33290.36068	29692.20313	35296.77875	29277.98244	32092.98143	34885.71263	34336.98525	30968.64187	28016.58984	32716.43331	30716.07039	36621.33154	33560.57735	34795.69598	34673.39626	34437.5339	32501.64139	31285.90787	32970.40023	28898.28081	34444.04115	31695.44448	33820.76739	31743.98794	32360.20944	34713.7106	32208.84011	35547.55688	33875.54552	30590.66606	28853.90354	33578.93118	34706.87789	33988.69392	33323.0592	29816.72335	34799.72486	31554.3954	31718.48073	34506.6118	35054.07967	31441.02493	28074.78872	33201.65842	31590.39628	37374.77095	32094.15707	33993.10221	34927.50399	30287.10719	27096.5947	29607.57015	33145.76771	33595.76931	28826.43131	28445.71879	31656.61881	26100.10761	30106.08161	31328.74871	29310.9606	31247.86113	30427.70516	32185.40039	29595.53843	31279.30836	34537.0311	30508.89339	27541.5295	30013.00382	28837.10295	29033.58258	28625.47146	29299.09488	30941.25196	30072.03865	28911.3417	30871.55823	29304.44737	38792.20304	33418.6825	32046.77282	32220.3144	27826.25042	25904.0773	29188.40396	33066.64045	33034.21441	29757.27657	29544.62498	31228.41522	25635.39642	31370.94437	31682.74946	30466.77643	31593.14841	32396.31904	30661.53987	28079.96176	29498.07377	35844.06529	31049.89927	28929.20891	30139.70694	26259.38282	29152.2073	27749.27615	26805.26787	32032.61198	30419.43731	29219.20896	31611.93763	29025.23488	38233.88825	33405.51573	31530.80358	31210.8291	23205.71195	22992.73756
900	1200	11662.22827	22171.26618	26772.40574	24596.60481	30454.44397	23287.44337	32305.91287	31844.38923	24647.34338	15702.31267	25469.95402	24801.88375	28848.98447	18141.49914	30112.34449	29123.44784	30835.75	13426.55577	12947.58447	22299.03788	26991.84731	25074.44445	30306.65657	24351.60406	31707.75673	31364.82554	24787.41533	28328.74127	29599.87874	28783.22968	31323.60996	15196.70061	13345.64247	21980.10857	17495.56836	17387.57048	16705.15079	20428.28546	27358.68231	25770.79256	24657.15306	26791.61053	24577.44474	27991.26914	24025.95261	27634.62838	24738.04393	24083.09029	28560.42951	25521.91235	28004.42226	27238.79149	25491.18349	21874.34915	26771.32815	27094.3925	26853.222	26103.27622	23765.92065	27379.25622	23216.86326	25198.31209	27520.78923	27060.94914	24406.51883	22303.62181	26013.46057	24545.58253	28471.25459	27294.82902	26578.03129	28151.24632	27469.48288	25689.98979	24536.52227	26122.32121	23548.15303	27781.35804	25292.67201	27284.22106	25768.48997	25938.41715	27365.58682	25184.46077	28224.81041	26835.81098	24756.01995	22625.25469	26304.46312	27092.20227	27033.87906	26162.23394	23186.82331	27749.51656	24825.95947	25046.30212	27546.6142	27527.662	24903.88261	22430.71742	26350.31875	25170.44276	28714.04332	25921.72044	27003.29881	28132.24021	26387.54111	23261.95778	25236.60753	26928.97172	28445.07132	25301.41129	24394.66288	27299.69488	22394.54103	25124.48364	27518.57581	24140.97868	26723.31244	26474.14653	26472.67559	24626.89139	26805.26154	28816.18244	27024.31289	23263.47457	25431.545	24404.62057	24509.08385	24287.70338	25193.11892	26966.0167	25896.208	24429.62965	26281.85644	25432.99934	32053.04628	29599.73845	26468.53536	27953.78653	24471.9364	22951.46086	24827.44734	27271.60594	28273.37423	26078.80411	25093.61578	27190.43728	23271.09717	26324.95301	27105.31422	25107.77565	26975.47479	27366.57371	25524.77866	23949.24904	25466.06992	29737.18174	27061.22607	23885.76862	24828.034	23667.02753	24859.30055	23987.54138	24384.37936	27828.26381	26257.64218	24375.99105	26891.66586	25059.80886	31066.67815	28748.96647	27016.77023	26942.55705	21729.71955	21468.6661
1200	1500	10559.8514	19731.05212	23422.22838	19496.7313	25096.35636	20027.82097	26761.24464	27637.03407	21145.09854	13487.79369	21905.45433	21396.38813	24489.60028	15659.30672	24133.47282	24965.92239	25750.12746	12218.21013	12097.44127	20170.2791	23587.03903	19966.98847	24962.12736	20233.61432	26508.39585	27521.66247	20976.21889	23125.77119	24841.28634	24722.34314	27394.34902	13928.70387	11335.10076	20288.07808	15015.07935	15803.81653	15780.38736	18755.02601	23083.20612	21903.76176	21212.87717	22732.63114	20492.8133	23836.81152	20631.28919	23339.26748	20799.07654	20909.58481	23765.70618	22107.24179	23901.78939	22801.95366	20893.92005	18607.11093	22479.21123	22085.2952	22614.69219	22715.44951	20315.74163	22884.95652	19789.59591	21483.15434	23275.94126	23171.8014	20901.62909	19335.61017	21919.84404	21073.67694	24117.85191	22985.93716	23341.42084	23971.4657	23171.20004	22393.38159	21261.31122	21948.64479	19837.14716	23555.92738	21576.86357	23150.92916	21819.22998	22269.84859	23156.84154	21580.32061	23512.82533	22514.42789	21019.85553	19171.88964	22061.18972	22671.16114	23143.90027	22850.343	19796.19258	23336.31041	21188.76005	21207.70388	23317.90188	23555.58449	21004.81828	19005.29972	22208.38102	21526.03149	24506.99001	21476.12641	22946.53425	23830.00565	22993.58785	21098.95356	22459.85634	23233.45271	24432.238	22928.10699	21743.7332	24462.66449	20780.68059	22520.74335	24642.85534	22003.35864	23550.50479	23494.29828	22449.36141	21454.2369	24020.5425	25319.29067	24329.75698	21363.73676	22447.42488	21386.9804	21732.24702	21658.51957	22917.74939	24381.31572	23363.95781	21787.71758	23521.86311	22615.76788	27992.81286	26900.34919	24512.19666	24889.53514	22227.33202	21098.65816	22525.06481	23385.02992	24125.71604	23006.11641	22332.20852	24125.50983	21199.58927	23273.38691	24199.32366	21961.20044	23502.37757	24320.79614	22098.29827	21541.27324	22926.23484	26595.74354	24836.0028	21781.94032	21771.19088	21144.0076	22612.28517	21424.0922	22364.06395	24937.3423	23479.96761	21312.18009	23761.68083	22555.6915	27475.8095	24199.52557	23407.89001	24176.44483	20532.20857	20445.74302
1500	1800	9963.63939	19260.54296	20757.22789	16009.89924	21232.83639	16830.03764	22497.37454	23895.40243	17774.42023	11944.19409	19148.24884	18503.21289	20484.75636	13653.31882	20424.8921	21414.27269	22788.08721	11497.74074	11186.696	18020.18957	20992.73076	16495.8807	20694.87283	17461.51211	22154.49333	24680.09086	18285.27958	20294.15754	20242.7468	20854.06252	20996.54063	13240.26527	11378.54059	19453.87932	14636.85482	14228.96884	14431.42596	17724.84459	20797.50455	19517.62085	18769.39509	20207.16508	18211.31846	20901.90961	18382.17069	20307.86569	18275.47004	18533.1037	20977.51419	19379.31665	20219.02565	20043.6859	18392.49391	16402.27672	19915.55809	19251.25452	20159.31596	20271.18467	18248.21389	20139.16686	17445.7156	19046.17907	20062.65626	20548.78756	18320.53312	17346.48094	19438.44043	18497.93393	20653.7978	19529.91318	20442.80138	20800.0672	20862.34985	19512.18832	18603.42609	19770.71575	16819.77057	20611.06127	19206.31476	20209.48156	19131.68046	20084.97914	20458.48182	19237.84899	20750.89674	19621.88806	18662.81877	16841.01501	19334.53632	19048.39276	20350.28557	20541.81554	17619.86857	20217.3287	18595.14055	18799.33095	20374.21621	20566.30826	18707.34996	17081.30253	19539.62969	18850.6961	20479.78295	19116.04605	20185.55242	20760.71664	21226.1115	19887.18598	21085.25895	21304.42185	21008.60199	21266.99215	19894.64744	22379.60155	19170.78869	20361.9095	22714.58782	19713.14603	21399.20854	21547.45673	19726.81275	19547.69043	21841.72618	23025.97586	22300.56744	19564.71536	20434.81488	19919.45105	19868.03046	20047.18334	20574.21835	22608.33066	21490.92641	19947.49307	21506.95188	20489.56731	24676.25341	22250.05435	21213.25075	22491.27382	20446.51357	19263.83769	20359.67624	21298.67377	20285.08282	21296.3771	20527.46334	22206.66479	19889.41276	21655.50865	22419.06258	20447.34548	21894.31328	22017.25958	19557.86587	20118.67126	21419.47094	23115.7716	22610.32038	20193.07343	20025.44198	19605.68952	20485.75407	19797.54805	20948.31147	22860.27655	21745.76066	19428.10162	21521.48206	20668.40734	24478.55779	22488.72656	21549.66865	21667.29953	19294.26726	19128.1014
1800	2100	9180.48117	16762.89235	18288.45869	13326.44568	18087.86489	15428.15297	19325.83112	20909.56256	15261.80748	10382.87844	16923.8448	16743.76564	17156.77981	11733.51083	16906.5391	18334.19549	21270.38086	10715.28533	10124.16478	16463.44433	18499.5185	13527.29504	17626.5546	14881.81391	18673.33357	21132.86377	16262.64328	17006.03493	16713.75721	18057.94482	19518.27969	12160.86634	8935.29404	17850.02203	13215.93715	12822.23598	12576.41885	17537.18419	18606.02405	17498.72317	17180.72861	18194.56928	15109.93711	18429.95001	16741.80525	17939.18923	16393.13695	17135.7904	17471.4104	17615.35618	18397.21604	17839.88024	15600.60295	14992.99811	17434.50961	14863.69646	17165.09397	18875.45904	16373.59314	18223.11679	15819.39921	17213.49261	18192.55004	18553.21673	16736.33473	15826.20674	17501.08205	16687.11943	18079.60227	17127.74389	18245.98782	18017.15335	18999.33948	16837.46325	17203.11931	17522.13033	14926.36532	18110.75023	17117.86976	17788.89981	17028.08967	18149.20936	17477.43928	17620.47581	18229.07364	17432.02083	16269.76702	14629.40258	17440.35396	16134.37276	18290.96499	18334.76704	15668.38658	18616.13517	16610.52217	16684.14324	17384.28286	18869.31674	16566.14559	15410.68429	17312.73953	16859.27927	17614.76037	16947.26847	18099.89964	18348.90994	19904.17578	18048.85394	19285.68298	19118.56611	18397.46347	19518.85971	18295.77155	20301.29623	17449.17319	18663.27532	20597.85455	18187.61274	20033.76279	19845.37037	17815.02577	17347.41332	19853.7155	20497.62811	20449.6942	18366.16541	18854.29837	18133.03223	18288.82539	18068.5506	19197.02697	20764.23437	19490.50266	18372.92018	19694.28436	19092.2262	22184.59324	21233.14815	19929.68018	20235.56649	18971.31152	18057.05814	18937.68434	19119.84179	18285.86583	19215.72781	18420.20491	19930.6335	18458.40236	19198.84136	20351.00501	18471.88683	19632.86778	19780.41186	17118.13999	17744.6197	19532.68203	21023.3962	20913.4887	18331.14819	17792.21179	17942.80847	18915.79869	17984.5214	18705.98567	21092.84238	19790.53097	17564.33477	19796.76679	19172.79789	21331.86556	19903.13126	19796.35554	19775.08604	17804.7006	17811.1421
2100	2400	8332.43088	16347.20506	16022.10556	11412.14284	15353.49718	13157.35751	17093.1727	18827.49993	12654.60951	8978.32441	14680.88658	14086.40107	15185.93336	9784.78813	14231.51062	16739.17248	18990.49618	9851.45983	9147.68296	14976.17255	16764.2793	11754.23267	14899.15826	13195.16005	16429.33234	18700.07263	13994.73551	14912.89942	14028.25005	15483.13736	17149.6252	10962.49787	8371.29754	16882.81263	11808.42079	12417.61953	12129.14171	16512.45898	16912.56669	15993.60552	15555.96088	16773.96798	14145.61727	16880.63544	15384.20777	16353.987	14905.89347	15662.40478	16539.77962	15864.22858	16459.53012	16206.28673	14178.80572	13646.28155	16056.29733	14925.21896	16313.17028	16973.63694	14811.0981	16250.01844	14395.22133	15515.32953	15863.99017	16693.92427	15192.30008	14699.76343	15735.13067	15511.51861	16493.7705	15939.17228	16799.84547	16218.44838	17216.47922	15484.84339	15285.81691	16166.8972	14009.79781	16522.68959	15874.67089	16019.41235	15114.42835	16614.38133	16231.06323	15708.36132	16252.86329	15715.16893	14411.34268	13369.13678	15802.30577	15222.12129	16494.75223	16998.61875	14207.92012	16463.44755	15201.31683	15333.02634	15214.69455	16851.73578	15058.98565	14186.91878	15757.35965	15503.52555	16207.02874	14614.14712	16626.89475	16618.78794	17815.36137	16992.87782	17838.82133	17745.50574	16721.01003	18329.51737	17004.65158	18791.58067	16580.62158	17270.25052	19073.17963	16776.49645	18313.81167	18324.25852	15549.86155	16346.65372	18788.04321	18821.5618	19100.1718	16781.01755	17325.25298	16758.25184	16687.11211	16889.32096	17832.04912	19185.60404	18242.27584	17288.21849	18150.57952	17979.34926	20396.75964	19421.87347	18243.58596	18216.24065	17640.88989	16884.71143	17404.59792	17856.29605	16988.57204	18033.15207	17378.30931	18099.63022	16336.92709	18217.05099	18520.6315	17287.84327	18122.44572	18303.32449	15868.55846	16652.63632	18224.17525	19599.82457	19614.2793	17440.95151	16584.47414	16642.88107	17486.8988	16784.87823	17125.52309	19323.61314	18367.30907	16447.32602	17905.0414	17781.91266	20021.13421	16773.19841	18165.12163	17861.13226	16781.15121	16480.34102
2400	2700	7752.47547	13888.37775	14688.98823	10008.87009	13455.03949	11988.05327	15244.0162	16943.19184	10983.69213	8699.10904	12857.01534	13006.161	13849.35788	9017.90547	13073.47574	13734.08684	15811.42285	8668.24921	8811.01631	13121.52536	15082.23895	10287.95839	12718.71988	12160.18636	14932.61806	16450.31401	12421.11467	12779.86228	12338.45911	14037.645	16927.79297	10612.63359	8337.7573	15447.85186	11477.62743	12049.13248	11460.059	14867.05916	15560.14889	14413.46669	14366.31398	15180.29932	13034.06896	15020.97308	13990.7657	14858.46123	14173.31843	14230.85328	15330.18306	14530.36005	15098.86067	14814.75847	13190.69453	12424.78867	14958.68401	13640.06557	14961.07671	15763.97253	13757.89615	15741.22596	13315.77721	14206.83961	14478.93799	15436.47563	13831.67489	13742.93204	14396.19465	14273.01882	14444.64576	13955.16143	15844.54254	14610.68331	15744.97304	14127.32689	14333.16969	15101.33535	12055.17964	14997.72443	14536.35018	14769.41493	13887.01613	15305.97982	14651.23445	14368.50855	15033.65047	14207.91693	13435.62772	12272.26523	15063.43997	13536.75237	15199.07238	15509.98747	13339.65559	15277.06395	13937.02688	13857.29815	14261.77463	15448.65449	13600.60561	13196.96056	14315.82232	14123.66784	14786.62339	13319.11872	15284.74188	14753.04457	16080.77728	15433.05305	16512.05568	16180.46498	15214.07322	16769.22444	15676.50234	17368.46635	14862.41773	16007.58759	17995.79717	15591.63398	16986.53447	17193.16875	14623.92589	15177.35961	17454.70505	17511.34558	18102.99963	15721.25618	16077.8739	15745.80443	15562.73855	15436.81732	16457.67908	17884.19947	16773.64851	15991.58986	16835.06861	16472.48655	18973.74927	17554.6145	17209.46025	16593.82843	16471.06464	15645.30256	16671.3786	16806.02413	14885.24736	16488.14985	15983.90252	17126.29303	15314.65401	16624.52786	17162.80723	16028.67312	16733.96292	16822.5086	14199.34572	15801.7164	17547.6998	17633.39859	17956.50997	15845.7051	15407.08793	15350.75568	16202.35821	15527.49586	15989.48152	18083.38373	16768.00846	15458.61213	16519.60925	16230.11216	18156.98451	16357.40378	16653.58361	16249.09577	15661.42267	15330.41092
2700	3000	7363.3914	12952.25541	13473.29214	8791.02885	11540.59742	10756.65484	13758.29492	14350.79427	9123.93896	7042.9314	11619.11417	11593.90681	12900.17523	8020.72967	11348.01624	12319.58879	13368.50369	8168.54715	8111.82693	13102.71024	13607.72562	9102.3652	11449.84657	10847.48599	13061.58538	13886.72027	11391.03944	12038.76405	10865.68038	12291.73976	14006.9752	9957.38052	7391.45333	14349.83569	10968.09168	9883.62572	9809.35989	13537.3015	14266.78055	13659.70876	13035.72199	14142.45589	11492.32633	13879.64638	13212.83382	13503.88619	12793.41707	13627.27188	14007.89632	13450.50493	14582.72558	13386.57545	11806.2688	11474.83761	13496.19897	12426.09707	14004.98342	14995.50786	12781.3033	14117.39035	12576.95443	13372.94924	13444.68828	14423.56192	12982.9325	12755.03023	13406.40982	13339.35095	13164.97926	12262.76412	14415.99549	14030.62417	14579.30292	13490.49704	13090.11229	14261.47401	11055.74159	13764.02619	13690.49581	14126.61528	13407.43283	14420.23277	13825.05102	13381.61211	14244.37821	13376.04697	11915.6597	11260.7469	13500.5748	12700.58496	13969.9744	14678.81628	12411.99741	14101.43342	12957.06152	13052.91485	13462.29687	14322.75372	12658.76036	12356.34828	13256.70068	13179.11935	13717.57486	11747.23686	13648.53459	14036.33449	15260.90618	14593.54302	15557.92128	15358.81947	13737.0415	15487.62473	14829.46037	15855.68512	14244.57561	14909.47068	16325.05044	14254.16604	16448.68655	15528.82123	13351.07503	13737.49868	15654.99725	16188.11166	16686.55788	15001.81421	14678.34835	14665.58263	14741.79693	14629.61477	15017.43206	16601.83459	15707.66026	14881.81428	15817.57309	15310.09132	17438.00166	15251.12673	15654.55595	15381.00611	15244.45129	14696.01734	15402.92714	15825.29099	14022.26938	15584.8879	14922.3906	16357.91448	14619.12643	15887.5219	15968.97423	14814.95782	16082.11249	15625.66844	13501.57978	14408.44956	15587.02723	16299.39767	16459.97611	14925.43653	14511.99852	14561.25301	15084.3222	14492.63155	15260.50235	16657.67996	15391.49133	14363.49626	15610.59679	15308.23591	16229.04782	13822.35264	15068.88787	15367.54558	14497.93329	14360.86473
3000	3300	6798.21197	12009.13305	11991.85373	7801.61408	10447.96583	9750.38015	12165.24047	12642.48184	8556.53833	6846.28371	10442.98242	10125.25389	11451.00888	7425.69404	10181.79146	11562.1899	11819.5729	7432.35146	7733.61945	11196.22789	12565.97103	8158.91766	10421.62392	10290.84162	11966.15916	12212.79083	10480.65756	10635.2145	9756.87969	10996.26694	10627.03799	9306.75162	6196.14454	13266.43811	8798.93167	8938.57733	9599.18774	13043.9803	13467.88675	13026.58694	12743.76188	13312.39387	11281.48673	12866.12185	12599.66914	12695.19896	12010.3961	12746.46999	12712.88992	12682.76784	13261.2008	13010.7956	10760.83204	10873.43835	12728.6424	11302.82266	12986.74844	13732.42818	11966.06575	13472.58182	11572.63387	12505.16952	12452.53132	13583.19948	11988.09325	12034.27634	12722.12679	12216.73675	12775.0154	12205.18759	13707.81606	12677.05997	13764.11165	12537.82623	12391.40763	13425.17089	10444.00516	12904.06073	12950.62627	12887.15992	12118.87396	13671.34531	12736.11655	12906.98314	13115.62661	12705.9791	11038.61863	10195.93138	12724.2715	11813.16949	12931.55033	13689.80982	11598.28736	13164.91715	12142.98687	11978.00685	12404.56409	13325.73116	12031.61854	11487.58963	12619.46041	12433.36482	12691.00659	11958.05139	12958.98225	12652.59657	14608.16129	14042.94273	14788.75499	14169.59121	13099.8327	14701.11319	13866.29896	15050.34123	13129.10588	14228.89199	15727.24792	13764.39572	15333.81769	14857.16056	11250.90872	13170.22355	15124.07828	14427.30672	15399.76197	13677.75952	14111.47629	13446.85247	13563.67677	13860.80492	14387.49525	15685.92112	14535.41248	13975.94338	14536.56315	14162.49251	15847.30113	15010.71738	14492.34224	14341.98518	14840.28914	13390.36643	14358.68353	15047.3562	11447.81977	14018.64723	14197.43791	14825.16676	13691.85601	14767.85817	14673.38196	14534.03116	14358.73208	14676.26124	12012.14476	13573.96618	14529.66295	15909.85099	15572.8672	14230.87344	13357.34786	13683.57002	14289.10585	13667.10784	14193.54614	15667.73024	14713.15777	13225.99693	14694.32368	14582.46345	15071.25819	13636.47142	13956.18239	14008.10392	13316.35774	13392.27364
3300	3600	6460.13148	12086.23772	10958.08094	7180.29372	9610.51434	9424.83674	11745.00444	12081.0892	7668.45819	6008.66804	9568.80415	9701.62184	9383.91818	6608.19726	9474.60407	10733.35076	13006.99707	7311.94503	7312.01353	10856.96352	11346.2648	7461.19656	9411.19736	8996.59438	11678.49381	11698.58205	9608.06479	10027.72095	8240.50627	9867.28272	13599.88379	8368.70051	5356.50669	12375.49324	8292.58721	8331.78755	9203.84814	12152.3713	12430.72878	12042.85021	11946.74534	12793.34667	10184.74512	12170.07731	11759.58753	11992.36801	11674.65174	12176.02862	11922.08751	11922.49705	12476.21929	12133.59744	10064.40213	10266.7749	12088.53586	10854.88585	12235.49983	13778.38414	11248.52429	12417.02431	11053.56586	11989.00282	11650.54464	12803.04135	11561.93383	11520.12726	11966.5929	11689.09551	12354.5315	11112.697	12609.39659	11635.70344	12499.15414	11157.67163	11939.0308	12759.01051	10388.03243	12223.19816	11874.68715	11828.80319	11947.14694	12866.99636	11802.57975	11897.48799	12420.48541	11739.1362	10503.65977	9462.90347	12206.60067	10935.13451	12593.79417	13061.9083	10971.03383	12700.62681	11265.88201	11292.91313	11350.29734	12856.79858	11227.57782	11223.17593	11650.89018	11659.55259	11314.56236	11022.04059	12363.03232	12091.80197	13508.82584	13217.92244	13473.92609	13575.58225	12075.82593	14098.2366	12899.09507	14123.33075	12240.95205	13339.87509	14411.65856	13094.59659	14310.81099	14389.36058	11741.58241	11982.36927	14155.63729	14813.68073	14591.52552	13742.79667	12766.59776	12215.85867	12803.94485	13002.94846	13473.12176	14620.19651	13976.28085	13084.28885	14245.81043	13232.52927	14791.0234	12799.68164	14675.43898	13302.32435	13246.92688	12488.50792	13764.43893	13617.9736	10405.1025	13703.86912	12938.49888	13718.4221	12848.27165	13927.1982	14025.82336	13376.29052	14010.3643	13371.02945	11652.71436	12331.70041	13892.86787	14359.42743	14848.57281	13311.68795	12546.41044	12788.411	13004.34789	12702.22188	12983.99559	14992.23575	13721.65168	12557.25868	13926.666	13375.90935	14663.57308	12403.59463	14303.97035	13108.39345	12692.78792	12502.03158
