frame_start	frame_end	Left-Cerebral-White-Matter	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-choroid-plexus	Right-Cerebral-White-Matter	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-choroid-plexus	AirCavity	Skull	Vermis	Pons	CSF-ExtraCerebral	Head-ExtraCerebral	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula
0	20	5.998282432556152	0.9203991293907166	-43.60211944580078	-1.3315764665603638	-5.519885063171387	-96.19682312011719	159.94027709960938	-10.087275505065918	-1.9305392503738403	-105.27783203125	18.55804443359375	151.48550415039062	-131.34902954101562	-1103.5301513671875	35.13633346557617	-109.45348358154297	38.462562561035156	-38.67530059814453	49.736045837402344	78.49405670166016	-149.8740997314453	85.11479949951172	-289.865478515625	-569.5370483398438	126.70066833496094	-951.203125	-2014.9656982421875	191.6556396484375	-133.2655487060547	60.5974235534668	-45.94624328613281	344.6427307128906	-64.36225891113281	13.872944831848145	-70.5870590209961	206.21116638183594	166.53221130371094	-38.252315521240234	-28.18351173400879	24.021442413330078	272.69580078125	69.10010528564453	-38.49396896362305	32.05713653564453	300.3616943359375	-136.9012908935547	352.9986572265625	98.1912841796875	-125.35099792480469	63.367698669433594	-24.308019638061523	-124.56761169433594	99.23745727539062	-239.07562255859375	60.8491325378418	-109.35758972167969	152.6532745361328	-17.94760513305664	-166.4498291015625	32.57878875732422	73.26282501220703	50.70246124267578	40.13710021972656	82.86418151855469	-320.0087585449219	88.5383071899414	-44.640380859375	-198.5698699951172	-225.65940856933594	18.97464942932129	-115.0746078491211	25.568504333496094	-21.54886245727539	-13.275161743164062	-186.16717529296875	-63.410770416259766	-167.5861053466797	51.711647033691406	-52.64741516113281	-12.032005310058594	-181.6517791748047	308.0220031738281	-107.64672088623047	91.15079498291016	-33.885528564453125	-74.93756103515625	-93.31351470947266	53.11027526855469	-11.546562194824219	16.00092887878418	-363.4188537597656	52.00984573364258	-112.37438201904297	-52.0523567199707	-36.10267639160156	-28.62626075744629	116.60347747802734	104.66273498535156	350.6124267578125	-90.1702651977539
20	40	55.64211654663086	52.96051025390625	357.89105224609375	274.3661193847656	717.66455078125	607.8299560546875	-41.35056686401367	86.7837905883789	63.48207092285156	478.45953369140625	13.596704483032227	72.83139038085938	547.0789794921875	-1079.9267578125	95.6236343383789	209.22854614257812	342.81024169921875	560.8159790039062	166.7360382080078	327.28411865234375	589.66162109375	265.5838928222656	-55.042137145996094	51.67564392089844	305.7220153808594	2440.27734375	217.05661010742188	385.54864501953125	200.03880310058594	354.9759521484375	599.457763671875	1299.22021484375	684.1362915039062	1742.5855712890625	409.0650634765625	465.4124755859375	-230.38465881347656	323.2152099609375	946.0426635742188	564.1463623046875	-363.1517333984375	541.2335815429688	81.3879165649414	623.3743896484375	771.1930541992188	483.9453430175781	468.3115539550781	263.0473327636719	261.8113098144531	771.8016967773438	559.1185302734375	589.2365112304688	1103.841552734375	1163.890380859375	789.41455078125	637.8275756835938	1012.6716918945312	537.79296875	538.9991455078125	267.78790283203125	719.7095336914062	730.6124267578125	852.7984008789062	89.84019470214844	1962.5032958984375	896.4799194335938	776.6521606445312	1539.7796630859375	543.4691162109375	587.6323852539062	-201.84368896484375	430.8624267578125	491.68218994140625	568.8071899414062	1249.0411376953125	603.6741333007812	660.3109741210938	472.872314453125	402.23577880859375	701.2488403320312	459.29339599609375	325.3305969238281	374.32965087890625	670.94287109375	552.516357421875	334.6132507324219	381.54193115234375	718.5408325195312	386.96142578125	666.3434448242188	1541.0103759765625	795.7665405273438	150.08184814453125	-5.458019733428955	912.2451782226562	769.7938842773438	538.1351928710938	709.9928588867188	2257.1787109375	284.0762634277344
40	60	667.2030639648438	902.8641967773438	2230.063232421875	2745.609130859375	2463.427978515625	3460.142822265625	-773.9988403320312	1577.9022216796875	1754.302001953125	2014.162841796875	399.6173095703125	3598.0400390625	2198.165283203125	9133.6484375	435.6473693847656	1361.6890869140625	2234.875	2470.027587890625	3232.228271484375	2934.47216796875	2512.615234375	1783.4801025390625	1684.70654296875	2668.99853515625	2252.895263671875	10858.498046875	-11004.7607421875	5112.76123046875	1931.9293212890625	2097.623046875	2318.71630859375	2901.294921875	3523.65478515625	2703.346435546875	2792.161376953125	3806.966064453125	3417.129638671875	2497.664794921875	4310.8681640625	3171.2177734375	4003.11767578125	3878.0517578125	2990.091796875	2874.81396484375	3958.09033203125	3180.78369140625	1720.93505859375	4165.314453125	4373.79833984375	2813.315673828125	3566.083740234375	3666.039794921875	3571.265869140625	1438.9320068359375	3357.742919921875	4250.3935546875	3662.44873046875	3319.89697265625	4015.722412109375	2750.162109375	3224.759765625	4715.623046875	1409.2652587890625	984.9916381835938	8783.7958984375	3511.015380859375	4280.02392578125	2738.886474609375	5047.75537109375	4119.96337890625	4962.01318359375	2702.2978515625	3965.45751953125	3906.728515625	4974.396484375	3547.323974609375	3748.920654296875	2542.056396484375	2377.830810546875	4216.49609375	1708.3028564453125	2401.1396484375	5880.69287109375	4920.16162109375	3929.48583984375	4583.82177734375	4420.75244140625	2424.349853515625	4921.2216796875	3543.442626953125	4067.1689453125	3250.80078125	3195.70849609375	3072.498779296875	3350.625244140625	4276.78955078125	4094.519775390625	992.9893188476562	7250.708984375	4090.491455078125
60	120	1862.8201904296875	3822.7529296875	6500.15966796875	7202.63818359375	9075.2783203125	9306.853515625	3593.29150390625	5331.43408203125	5788.041015625	3117.353271484375	31.130861282348633	3562.273681640625	5857.0556640625	24613.603515625	1935.458984375	3279.451171875	6386.27978515625	7906.86083984375	8528.0830078125	9064.552734375	4981.568359375	5660.09814453125	4276.4580078125	6387.931640625	4649.4951171875	18577.115234375	-32312.328125	8507.4375	5032.8515625	5412.06640625	5523.771484375	9787.8349609375	11926.5166015625	10908.2236328125	11807.8388671875	10745.86328125	8864.5947265625	7824.0546875	12822.5341796875	11087.8759765625	7745.50439453125	11147.26953125	10810.4130859375	9048.083984375	8879.3046875	10880.9599609375	6563.291015625	11297.1083984375	11872.447265625	10439.4794921875	10780.759765625	14836.53125	12141.55078125	10079.7275390625	12886.6923828125	10811.9912109375	6895.13525390625	11859.94140625	10945.01953125	11190.6884765625	8513.7880859375	12201.8125	10306.5009765625	4962.54931640625	22030.615234375	8357.3701171875	9911.857421875	10253.787109375	10975.400390625	9492.7080078125	9057.953125	7888.908203125	11002.705078125	10916.18359375	11909.8857421875	10496.833984375	10490.03125	7357.94482421875	9091.671875	10863.5	4956.7080078125	8819.6240234375	13539.9052734375	10282.26953125	12040.9345703125	12246.6787109375	11838.2490234375	11380.041015625	12792.1015625	11816.0927734375	8729.255859375	11699.26171875	10555.75390625	11645.3330078125	9730.56640625	12332.95703125	9455.03515625	3389.37255859375	22058.1796875	8070.064453125
120	180	3284.445556640625	5255.34130859375	10461.3525390625	11731.4130859375	11737.55859375	14352.4208984375	6242.849609375	8618.3046875	8656.7568359375	3527.70361328125	-413.0790710449219	13053.5732421875	8474.5751953125	18979.740234375	3348.46826171875	5225.73876953125	10113.546875	11903.7421875	14216.4091796875	14121.1259765625	8128.92578125	8908.34765625	5494.37353515625	9587.904296875	7266.5498046875	20228.802734375	-39512.203125	14601.8798828125	6940.9697265625	8147.6103515625	7363.26513671875	14721.884765625	16760.328125	13129.0791015625	19311.232421875	15663.5576171875	12523.150390625	11443.4755859375	18122.19921875	16000.9658203125	14871.8173828125	17120.09765625	15161.1650390625	12327.333984375	13167.4892578125	16300.423828125	7429.76904296875	17521.03515625	16505.36328125	18753.455078125	15928.7998046875	22679.705078125	19716.619140625	17061.240234375	18442.68359375	16125.5732421875	10293.3427734375	18345.275390625	16976.22265625	17955.12109375	13722.5078125	18529.96484375	12456.5126953125	6276.529296875	26098.1171875	12317.6630859375	16825.388671875	20679.234375	16664.794921875	13366.5947265625	12576.5361328125	12013.7080078125	16318.6982421875	15242.517578125	17026.349609375	16710.58203125	15505.5546875	11888.2900390625	11669.3779296875	17184.068359375	7303.74951171875	13448.443359375	19908.82421875	17464.57421875	17665.61328125	19480.029296875	17722.65625	16937.837890625	19801.150390625	17400.033203125	11678.0087890625	17463.328125	16342.1513671875	18162.94140625	13906.6923828125	18446.03515625	15206.4609375	5725.98779296875	34422.25390625	11063.9794921875
180	240	3934.2109375	7047.4423828125	12507.0283203125	13315.5458984375	14837.3388671875	17357.412109375	7288.63134765625	10605.4375	10403.2734375	6949.6103515625	-415.9837341308594	13552.2314453125	10216.81640625	27547.365234375	4163.02294921875	7212.08447265625	12437.2373046875	15169.9638671875	16307.5791015625	18317.177734375	9705.7802734375	11927.001953125	7709.546875	15917.876953125	8891.2138671875	24223.748046875	-46296.34375	17756.947265625	7994.8759765625	10336.8505859375	8116.255859375	21993.25390625	20353.021484375	20235.037109375	22392.66015625	19326.71484375	16303.2685546875	14843.9912109375	22668.708984375	18848.654296875	14593.9541015625	21016.994140625	18516.798828125	16168.0029296875	17753.740234375	19568.73046875	11280.3212890625	19607.337890625	20899.826171875	19516.765625	20741.77734375	30823.05078125	22421.021484375	20678.16796875	22926.126953125	20022.169921875	17156.46875	22942.36328125	20674.025390625	23019.283203125	17535.38671875	22506.236328125	18800.57421875	8862.646484375	32272.6015625	15210.5361328125	19419.361328125	22282.5234375	20820.328125	17592.017578125	13914.4072265625	14667.755859375	20569.51171875	19244.955078125	19350.1875	20033.36328125	20042.037109375	15105.03125	14828.171875	20259.939453125	9525.7119140625	18264.22265625	22967.095703125	21295.79296875	21539.638671875	24464.00390625	21539.466796875	21312.98046875	24633.23828125	22591.58984375	11242.76953125	22338.619140625	19571.326171875	21199.53515625	17998.5703125	22457.193359375	18516.3125	7825.85693359375	38779.63671875	14591.837890625
240	360	5009.31787109375	8820.736328125	15513.37109375	17564.892578125	19507.091796875	21328.080078125	10740.35546875	13073.66796875	13537.5888671875	7590.103515625	-165.53717041015625	17464.73828125	12680.8857421875	30520.4453125	5167.31884765625	8371.2646484375	15477.068359375	18838.828125	21903.083984375	22687.125	13149.6845703125	13570.7587890625	10366.66796875	13963.9658203125	11644.49609375	32161.544921875	-58375.4765625	21192.8515625	10768.4443359375	12490.505859375	10564.3916015625	22083.423828125	26147.060546875	19961.208984375	27631.478515625	23092.859375	20319.107421875	17632.119140625	27616.453125	24460.578125	16845.43359375	26260.427734375	24436.103515625	19998.859375	21662.708984375	24015.041015625	12255.7001953125	25324.97265625	25862.853515625	26074.048828125	25418.15625	35903.73046875	27289.525390625	27236.86328125	27997.455078125	25200.88671875	16879.65234375	27901.369140625	24875.03515625	26300.291015625	21205.27734375	26987.28515625	23901.1015625	11960.2119140625	39928.921875	18508.15625	23112.34375	23467.619140625	26041.34765625	21514.259765625	18837.048828125	18479.4921875	25335.373046875	23366.55859375	23828.71484375	25290.919921875	24566.40234375	19025.556640625	20932.03515625	25617.4140625	13716.515625	24901.1796875	27800.6875	25829.94921875	26500.896484375	30680.171875	27127.876953125	24419.27734375	30564.033203125	26288.02734375	16901.486328125	26795.5390625	24823.810546875	25619.974609375	21145.89453125	27227.318359375	24152.734375	9597.0517578125	47112.46484375	16434.474609375
360	480	6414.4609375	10966.125	19158.04296875	22425.26953125	25106.892578125	26919.349609375	13343.9375	17076.302734375	16820.99609375	10115.98046875	-617.9005126953125	18276.076171875	16006.5498046875	32211.712890625	6709.15478515625	10913.37109375	18899.15625	23368.982421875	26453.935546875	28463.966796875	15902.451171875	17143.8671875	13194.1376953125	18500.111328125	14669.9521484375	27934.951171875	-44040.14453125	24164.8671875	12575.3994140625	16077.857421875	12650.2919921875	29466.58203125	32867.6953125	23953.697265625	32486.833984375	30193.373046875	26343.978515625	22129.626953125	33864.51953125	30489.703125	20039.390625	33036.78125	30256.404296875	25112.947265625	29476.03125	29425.05859375	16104.4404296875	32273.87890625	29565.251953125	31343.974609375	31618.236328125	45086.7109375	34611.5078125	31264.70703125	35589.8515625	30738.935546875	17970.357421875	34251.44921875	30771.998046875	32428.25390625	26326.03125	32916.8828125	27422.3359375	14706.93359375	46425.9921875	24096.958984375	28603.91796875	30992.265625	30253.333984375	26229.912109375	22769.732421875	23370.912109375	30799.396484375	29403.01171875	27922.64453125	31469.529296875	30530.4140625	23177.830078125	26055.93359375	31415.962890625	16333.7607421875	26941.119140625	34690.890625	32181.322265625	31285.673828125	38123.6328125	35058.7421875	32848.1640625	36544.34375	31670.201171875	19329.171875	33454.30078125	29879.13671875	32591.9375	26307.640625	32069.333984375	28975.783203125	14330.609375	53379.953125	21867.671875
480	600	7762.421875	12695.6513671875	21503.3203125	25181.677734375	29861.328125	33073.88671875	14486.84765625	20477.17578125	19537.87109375	13154.626953125	-991.5535888671875	22173.12109375	19196.61328125	35282.94140625	7943.66015625	12856.298828125	21552.060546875	27877.33203125	32468.89453125	33696.90625	18037.185546875	20057.390625	15744.548828125	26819.908203125	17598.4609375	34592.21484375	-41732.1015625	27904.576171875	15056.0849609375	18839.359375	14481.626953125	31069.046875	36751.171875	29978.064453125	36385.38671875	30512.40625	29187.990234375	26357.02734375	38077.2265625	34743.19140625	23760.71875	38535.70703125	35292.734375	29904.099609375	32831.66015625	33563.84375	18246.5703125	35973.5859375	34486.390625	35608.0859375	36032.80859375	50840.6171875	39199.71875	35505.37890625	40826.5546875	36176.82421875	22089.28515625	38583.7734375	35504.37890625	37802.8515625	30792.6484375	36305.39453125	33454.3203125	18987.162109375	52104.4921875	26342.83984375	32682.8125	37315.51953125	35412.17578125	33086.3671875	27238.37890625	26618.8515625	34982.36328125	34487.60546875	31998.150390625	36771.21484375	34847.2421875	27845.81640625	29978.068359375	36165.72265625	21589.43359375	31576.169921875	38234.0625	36957.296875	37109.90625	43110.36328125	39790.5	36653.78515625	41385.3125	35043.1796875	25037.787109375	36691.24609375	33886.7890625	37833.875	29768.875	37193.76953125	35731.21484375	16153.640625	59317.72265625	25722.134765625
600	900	9355.416015625	15572.845703125	24318.974609375	30640.21484375	34256.5	39165.20703125	16741.509765625	24897.6015625	22230.412109375	16326.630859375	-981.81396484375	32560.7421875	22297.306640625	38160.78125	9575.4931640625	15565.3779296875	24261.44921875	33113.95703125	37142.4140625	40024.875	23490.025390625	23746.6640625	19606.591796875	29388.6953125	21043.126953125	37485.484375	-60476.7578125	31950.634765625	17349.673828125	22856.9296875	16351.1494140625	39619.62109375	39366.7421875	35125.97265625	41718.96484375	40525.3046875	37223.8125	31261.6875	43378.58984375	39321.73828125	29298.83984375	44049.28125	38912.90625	34332.87890625	38683.84375	38758.5	22853.11328125	40925.26171875	38483.2578125	41559.98828125	40374.02734375	59659.265625	44529.80859375	38869.5703125	44662.23828125	39833.87890625	27035.0	43841.55859375	39006.77734375	42225.953125	34685.8984375	40901.3046875	34298.88671875	23714.671875	55189.515625	31369.505859375	38328.01171875	42939.57421875	38759.640625	35564.765625	32236.646484375	31491.962890625	39118.37890625	38195.3828125	36842.3359375	42538.93359375	39807.23828125	31509.357421875	33601.6640625	40605.09375	24044.48828125	37726.87109375	43708.1171875	42112.5	40981.19921875	49358.625	43891.8359375	41154.7734375	46666.78515625	39888.953125	30670.55859375	42065.0625	37929.5078125	43563.86328125	33774.3984375	41177.26953125	37337.515625	21003.0625	64566.24609375	29764.61328125
